source,setting,n_clusters,n_noise,silhouette,davies_bouldin,calinski_harabasz,nmi_vs_cat34,ari_vs_cat34,va_spread
brain.brain_jepa,gmm_K22,22,0,0.002500690519809723,2.9044515726215003,71.64261816239402,0.0907226635841964,0.01098694457593595,1.3949843645095825
brain.brain_jepa,gmm_K23,23,0,0.0014639750588685274,3.0215874534649236,68.64359577102748,0.0909440960666178,0.0091693620621127,1.395362138748169
brain.brain_jepa,gmm_K24,24,0,-0.00020242758910171688,2.9902210299842147,67.75624588678534,0.08846551843993138,0.008731294581072004,1.401841163635254
brain.brain_jepa,gmm_K25,25,0,0.003159299958497286,2.9130706787575313,66.31837584960027,0.10225120624487449,0.009816283723817867,1.3910272121429443
brain.brain_jepa,gmm_K26,26,0,-0.001173255150206387,2.9507087771910543,62.9864375569597,0.09577899788292092,0.007355661224198088,1.401246190071106
brain.brain_jepa,gmm_K27,27,0,0.006035822909325361,2.9062879803902724,64.2136380508612,0.10037923529837053,0.009731759327022936,1.3909766674041748
brain.brain_jepa,gmm_K28,28,0,0.0007031114073470235,2.8313242397412886,60.601671072026434,0.10077464063761206,0.008540929486162767,1.3777159452438354
brain.brain_jepa,gmm_K29,29,0,0.0014662928879261017,2.8359160382057045,60.035734102370284,0.10329091412153965,0.0077923626812517,1.3764870166778564
brain.brain_jepa,gmm_K3,3,0,0.03370758891105652,3.878934084775402,118.23203500657111,0.01662915328087435,-0.0011650305999178845,1.4303885698318481
brain.brain_jepa,gmm_K30,30,0,0.0008679497404955328,2.8512756103734516,59.14779572550357,0.10377878522390462,0.008808641675839118,1.3830381631851196
brain.brain_jepa,gmm_K31,31,0,-0.004568921867758036,2.753455170048023,57.43658968917214,0.1045969520068727,0.012166562342056285,1.383088231086731
brain.brain_jepa,gmm_K32,32,0,0.0030377660878002644,2.852914032276497,58.653850474742086,0.11121675887422827,0.00930099222758158,1.3725557327270508
brain.brain_jepa,gmm_K33,33,0,0.004238108638674021,2.801706771052662,58.284526452309606,0.11395157630856571,0.009690619412443044,1.3731099367141724
brain.brain_jepa,gmm_K34,34,0,-0.0018271325388923287,2.8667372433005176,55.70217803810711,0.10954497889643004,0.00749893373072321,1.3740216493606567
brain.brain_jepa,gmm_K35,35,0,0.0044136131182312965,2.7320745788372593,55.67113859134527,0.11688002581335226,0.010214814540503252,1.3747082948684692
brain.brain_jepa,gmm_K36,36,0,0.004850356373935938,2.699580589188473,54.73776463714266,0.11636186990179981,0.00796170197860656,1.374558448791504
brain.brain_jepa,gmm_K37,37,0,0.012087798677384853,2.7050885052892535,56.90285465042406,0.12281029182550723,0.00895465881713084,1.3781672716140747
brain.brain_jepa,gmm_K38,38,0,0.007477786857634783,2.7479807016843867,53.542522415152106,0.12264828545762861,0.0088599622934323,1.3779256343841553
brain.brain_jepa,gmm_K39,39,0,0.01031948160380125,2.674715624136678,54.53645129473792,0.11792499818612122,0.007821701585806548,1.368654727935791
brain.brain_jepa,gmm_K4,4,0,-0.026587868109345436,4.254290209896198,91.28366474049014,0.027282767321823703,-0.0022325697929143034,1.4135898351669312
brain.brain_jepa,gmm_K40,40,0,0.00764613738283515,2.725692677804178,52.84835163929731,0.11671027995101475,0.007222473784460251,1.3683748245239258
brain.brain_jepa,gmm_K41,41,0,0.007522637490183115,2.7567111309123855,51.62881885756492,0.12403375773044117,0.008719233264181541,1.3690346479415894
brain.brain_jepa,gmm_K42,42,0,0.011838188394904137,2.6728710899745645,52.382278552571265,0.1233928103192234,0.007543630449835621,1.3729567527770996
brain.brain_jepa,gmm_K43,43,0,0.01578923501074314,2.592628013664258,52.74091457611982,0.1302294330742528,0.0073522934902446905,1.364335298538208
brain.brain_jepa,gmm_K44,44,0,0.009980070404708385,2.6754854553736447,50.651258212693094,0.13430024087661835,0.009631920891262144,1.3592509031295776
brain.brain_jepa,gmm_K45,45,0,0.013037147931754589,2.691825664620331,50.79473419968878,0.12972012777207165,0.009089104125282297,1.3601770401000977
brain.brain_jepa,gmm_K46,46,0,0.012927142903208733,2.620097514472468,49.996329167166245,0.1342421447218333,0.009334527496121332,1.3619153499603271
brain.brain_jepa,gmm_K47,47,0,0.007456919644027948,2.6636961343420187,48.00828686707394,0.13454954009545775,0.008315380492615819,1.3612886667251587
brain.brain_jepa,gmm_K48,48,0,0.0092308996245265,2.6758609362290287,47.45173150424315,0.13541564324712196,0.008403084760419264,1.371474266052246
brain.brain_jepa,gmm_K49,49,0,0.01394994743168354,2.5790455392021356,47.95904388869317,0.1327142556578474,0.008038574470360098,1.3722039461135864
brain.brain_jepa,gmm_K5,5,0,-0.02539115957915783,4.015073692126341,93.15364938704381,0.031134534471510197,-0.00020408922346017638,1.4261072874069214
brain.brain_jepa,gmm_K50,50,0,0.01863834075629711,2.54988804824724,47.92065243271321,0.13521522932010396,0.007336615944624903,1.3748167753219604
brain.brain_jepa,gmm_K6,6,0,-0.022435199469327927,3.7150292951300528,95.33092462123547,0.039560811417139075,0.00031349460032980365,1.4202731847763062
brain.brain_jepa,gmm_K7,7,0,-0.029533276334404945,3.855458361712524,85.93061535140896,0.04254684553835199,0.011809006587109282,1.4120017290115356
brain.brain_jepa,gmm_K8,8,0,-0.03544024005532265,3.4930082030379506,77.74470463519185,0.047180290178436925,0.005412987004262933,1.408477783203125
brain.brain_jepa,gmm_K9,9,0,-0.02775067836046219,3.397820874624097,81.53098775827445,0.05400484903411869,0.007399011553978095,1.405300498008728
brain.brain_jepa,hdbscan_auto,0,2185,,,,,,
brain.brain_jepa,kmeans_K10,10,0,0.07434438169002533,2.201414097393787,178.3073641510514,0.06247750362120665,0.010208311693881962,1.4038865566253662
brain.brain_jepa,kmeans_K11,11,0,0.07153686881065369,2.1902878484437367,167.61728978904355,0.058460692931476536,0.009104809917131104,1.4051021337509155
brain.brain_jepa,kmeans_K12,12,0,0.07252451777458191,2.2023305574335503,158.0238928312881,0.06926278656596067,0.012017640961343789,1.3990651369094849
brain.brain_jepa,kmeans_K13,13,0,0.07125651836395264,2.1849133929497144,150.10454893273683,0.06658264767667521,0.009252600985229967,1.394524097442627
brain.brain_jepa,kmeans_K14,14,0,0.07204558700323105,2.2091945754698474,142.62780714160573,0.07467072009625128,0.012297833936540898,1.3983176946640015
brain.brain_jepa,kmeans_K15,15,0,0.07214134931564331,2.2115507723168464,136.8636616388028,0.07277417920804782,0.009801576838777684,1.3977826833724976
brain.brain_jepa,kmeans_K16,16,0,0.07153048366308212,2.224615076928163,130.76982437121103,0.07310878083096446,0.00916222247223396,1.4014041423797607
brain.brain_jepa,kmeans_K17,17,0,0.06770376116037369,2.203192079684752,125.90265880619629,0.0757683332898675,0.009544950637697995,1.3960027694702148
brain.brain_jepa,kmeans_K18,18,0,0.06293674558401108,2.272126500621382,120.49393927045246,0.08208005858861607,0.010988140994305843,1.3841606378555298
brain.brain_jepa,kmeans_K19,19,0,0.06594923138618469,2.19486693093621,115.83285530549657,0.07594630472740858,0.007867363586037419,1.3938169479370117
brain.brain_jepa,kmeans_K2,2,0,0.15372969210147858,2.193929085688067,387.8439702673614,0.016530296756580177,0.008544410901146307,1.4187623262405396
brain.brain_jepa,kmeans_K20,20,0,0.06418060511350632,2.2090721135856937,111.88644442196843,0.08675552040300152,0.009493928292594671,1.3864843845367432
brain.brain_jepa,kmeans_K21,21,0,0.06393643468618393,2.2834718453132106,108.61516771315048,0.08593209630448027,0.009177646642784747,1.3922622203826904
brain.brain_jepa,kmeans_K22,22,0,0.06492744386196136,2.2277603382090585,105.06694253902297,0.09119197207090365,0.01024122906564865,1.3908990621566772
brain.brain_jepa,kmeans_K23,23,0,0.06420958787202835,2.302607719020133,101.46358323735373,0.0909768170454554,0.010084829075969672,1.3868266344070435
brain.brain_jepa,kmeans_K24,24,0,0.060691431164741516,2.2723571864014533,98.57146613136413,0.09308778350594259,0.011047873021673857,1.3850685358047485
brain.brain_jepa,kmeans_K25,25,0,0.06147221103310585,2.259573518018956,95.98220291256376,0.09762761080707684,0.00999971071363497,1.3870611190795898
brain.brain_jepa,kmeans_K26,26,0,0.05935986340045929,2.2357314599167313,93.5288331512842,0.09057278806350441,0.0070760293773574545,1.380712628364563
brain.brain_jepa,kmeans_K27,27,0,0.061633672565221786,2.246448554822835,91.31938264566736,0.09662332831813183,0.008623426701321928,1.3877066373825073
brain.brain_jepa,kmeans_K28,28,0,0.062344323843717575,2.276029833787329,88.83000017640818,0.10234165514367942,0.00886130325379777,1.372393250465393
brain.brain_jepa,kmeans_K29,29,0,0.06113847717642784,2.3034627118747135,86.69957945334494,0.09967612722822403,0.006605904164315564,1.3784714937210083
brain.brain_jepa,kmeans_K3,3,0,0.14405514299869537,2.0682109240876287,351.39677177180505,0.027472110064348586,0.010753380721114262,1.4241762161254883
brain.brain_jepa,kmeans_K30,30,0,0.061018820852041245,2.2355815197515736,84.93356956431467,0.10124638140586098,0.008307251700330883,1.3865077495574951
brain.brain_jepa,kmeans_K31,31,0,0.05771477520465851,2.3145770098789935,82.64521117164378,0.10930086319934057,0.008788243582422448,1.3807704448699951
brain.brain_jepa,kmeans_K32,32,0,0.05979252606630325,2.2868707349544777,80.75071332979937,0.10929220525465559,0.00754812803272213,1.3738811016082764
brain.brain_jepa,kmeans_K33,33,0,0.06037895381450653,2.2924595067697506,79.27172898400094,0.10797998849789173,0.00831328224581158,1.3748830556869507
brain.brain_jepa,kmeans_K34,34,0,0.059948600828647614,2.2853669165632664,77.38878159430823,0.1074527345940844,0.007411621257663744,1.3639227151870728
brain.brain_jepa,kmeans_K35,35,0,0.05710567533969879,2.2578223183225794,75.72115605120446,0.10985181960568552,0.006917303142482539,1.374858021736145
brain.brain_jepa,kmeans_K36,36,0,0.06029381975531578,2.215131261517124,74.353188044077,0.1171346086261466,0.008512043788619526,1.351616382598877
brain.brain_jepa,kmeans_K37,37,0,0.05787394568324089,2.2876382456674187,72.9710720591127,0.11585996358460554,0.008259064478886692,1.3526432514190674
brain.brain_jepa,kmeans_K38,38,0,0.06016109511256218,2.2639584564596564,71.75845722682331,0.11631805375643864,0.008214005271651982,1.3716211318969727
brain.brain_jepa,kmeans_K39,39,0,0.055181149393320084,2.2626030408722024,70.21780704424404,0.11947751045957301,0.0075304481695901496,1.3605406284332275
brain.brain_jepa,kmeans_K4,4,0,0.11967623233795166,2.1036076170766185,300.44011431213465,0.037324035074839106,0.014563649915450484,1.4303357601165771
brain.brain_jepa,kmeans_K40,40,0,0.06031588837504387,2.2758577162381313,69.06111960259172,0.11619252168917271,0.007053642061701088,1.356331467628479
brain.brain_jepa,kmeans_K41,41,0,0.05831252411007881,2.2863881683943093,67.73782042343159,0.12162030788118676,0.008137524496809873,1.3563512563705444
brain.brain_jepa,kmeans_K42,42,0,0.05761239305138588,2.235549923733029,67.00571627493366,0.12375642055556513,0.007490261688311502,1.3752669095993042
brain.brain_jepa,kmeans_K43,43,0,0.059144191443920135,2.236862985691196,65.75498335374508,0.12716006023283571,0.006027107564574635,1.3540043830871582
brain.brain_jepa,kmeans_K44,44,0,0.056863345205783844,2.2738589077848173,64.6046423881415,0.12885546096393682,0.007784309965848038,1.3549917936325073
brain.brain_jepa,kmeans_K45,45,0,0.05948134511709213,2.2456267897273574,63.80226523251597,0.12697760878448242,0.008381430506782228,1.3497852087020874
brain.brain_jepa,kmeans_K46,46,0,0.05539867281913757,2.2903721309783576,62.423458140209874,0.1328931041003186,0.00856395789065165,1.3506104946136475
brain.brain_jepa,kmeans_K47,47,0,0.05716302618384361,2.316979453917831,61.72485543184583,0.13401033453327868,0.008349082159411516,1.3506066799163818
brain.brain_jepa,kmeans_K48,48,0,0.056064002215862274,2.3062182973949845,60.82851656420271,0.12805481776347322,0.006475795797207067,1.3632049560546875
brain.brain_jepa,kmeans_K49,49,0,0.05565287172794342,2.269598118317315,59.86423424095023,0.13393363051110577,0.007436428863754832,1.3511912822723389
brain.brain_jepa,kmeans_K5,5,0,0.10456240177154541,2.0649566723676354,272.81696742074166,0.03281682771486473,0.006541953993671217,1.4228421449661255
brain.brain_jepa,kmeans_K50,50,0,0.055366311222314835,2.272509536621687,58.94313258896948,0.13207975121956916,0.006165294096412445,1.3597891330718994
brain.brain_jepa,kmeans_K6,6,0,0.08791366219520569,2.1542694714137016,243.54579762957215,0.04009538529074345,0.007702910680489354,1.4206255674362183
brain.brain_jepa,kmeans_K7,7,0,0.08811064064502716,2.127443140428261,221.81863478626067,0.04454903914533663,0.007292432723512665,1.4234033823013306
brain.brain_jepa,kmeans_K8,8,0,0.08270417153835297,2.0923354425599454,205.15810795846386,0.0539678189584868,0.00975595933656849,1.4215054512023926
brain.brain_jepa,kmeans_K9,9,0,0.07644720375537872,2.187625091087281,190.4764510178077,0.05464611353489662,0.009188063873392277,1.4121671915054321
brain.roi_mean,agglomerative_ward_K10,10,0,0.0294266976416111,2.8657059357469996,152.2294880266775,0.07936810345415786,0.01993378920349436,1.3850620985031128
brain.roi_mean,agglomerative_ward_K11,11,0,0.02828262187540531,2.883440156551787,142.28409413346947,0.08414316826601179,0.021151257733716018,1.3885445594787598
brain.roi_mean,agglomerative_ward_K12,12,0,0.028672851622104645,2.817577689276046,134.22173639198667,0.08605469566474322,0.020599205093339953,1.385154366493225
brain.roi_mean,agglomerative_ward_K13,13,0,0.030184607952833176,2.785951531676539,126.6900361446778,0.08739068102673396,0.020151065149118262,1.3931077718734741
brain.roi_mean,agglomerative_ward_K14,14,0,0.028047926723957062,2.79649738286052,120.15816542370536,0.09251651531093151,0.02076433498216573,1.3889904022216797
brain.roi_mean,agglomerative_ward_K15,15,0,0.02749515138566494,2.8133029728646943,114.52209205298473,0.09608712319782739,0.021736210660309736,1.3934054374694824
brain.roi_mean,agglomerative_ward_K16,16,0,0.026466133072972298,2.870940764048602,109.5331600631301,0.10011353236653885,0.018442070730656714,1.3948358297348022
brain.roi_mean,agglomerative_ward_K17,17,0,0.0276433527469635,2.8409701015615654,105.00376227541099,0.10439017396540161,0.019603201090308747,1.3870874643325806
brain.roi_mean,agglomerative_ward_K18,18,0,0.028950218111276627,2.8182726072379336,100.9013037061616,0.10731200510896542,0.01872284626251623,1.3877652883529663
brain.roi_mean,agglomerative_ward_K19,19,0,0.029163844883441925,2.7717754248955826,96.97489086833251,0.1105834264685872,0.017437333130008132,1.3881287574768066
brain.roi_mean,agglomerative_ward_K2,2,0,0.1605294793844223,1.925979708277445,554.8183471850056,0.01578313385778592,0.0030754340010110837,1.4287501573562622
brain.roi_mean,agglomerative_ward_K20,20,0,0.024354564025998116,2.8196843339189774,93.4374238951893,0.1141066094860966,0.020962219074886077,1.388797402381897
brain.roi_mean,agglomerative_ward_K21,21,0,0.025112072005867958,2.7928938294698007,90.12660997755995,0.1153879183487093,0.0187336041966145,1.3833544254302979
brain.roi_mean,agglomerative_ward_K22,22,0,0.023882096633315086,2.793577116163282,87.07469306737117,0.11727305608791036,0.018290559833300878,1.3799370527267456
brain.roi_mean,agglomerative_ward_K23,23,0,0.025428656488656998,2.7851480158463193,84.19241970936667,0.11818118737698888,0.018228826577746788,1.3689839839935303
brain.roi_mean,agglomerative_ward_K24,24,0,0.02472000941634178,2.79265451314267,81.55241667138158,0.12269771698694153,0.019269416291429354,1.3597911596298218
brain.roi_mean,agglomerative_ward_K25,25,0,0.022807728499174118,2.7852753378994133,79.10634109487965,0.12480570619054879,0.019022905427472002,1.3579552173614502
brain.roi_mean,agglomerative_ward_K26,26,0,0.020919613540172577,2.8622523046645307,76.83083727642776,0.12806520687685904,0.01921640192367029,1.358007550239563
brain.roi_mean,agglomerative_ward_K27,27,0,0.020249541848897934,2.853781494104887,74.72926781186969,0.129743420998766,0.019291857393029965,1.3525141477584839
brain.roi_mean,agglomerative_ward_K28,28,0,0.02023726888000965,2.8639586304906612,72.7845936909476,0.13252592831045365,0.0199879113259579,1.3515300750732422
brain.roi_mean,agglomerative_ward_K29,29,0,0.01915714144706726,2.8929757430814282,70.96835950317346,0.13489408252546614,0.017833504988063537,1.3505467176437378
brain.roi_mean,agglomerative_ward_K3,3,0,0.07750493288040161,2.5908186290842603,357.2331760416525,0.02906208548026767,0.014454221840428017,1.407430648803711
brain.roi_mean,agglomerative_ward_K30,30,0,0.01988670974969864,2.847866761637397,69.28471525691718,0.1384058343901567,0.01819427804153445,1.3451581001281738
brain.roi_mean,agglomerative_ward_K31,31,0,0.01954014040529728,2.9175140057786955,67.68009369274013,0.14196238781846654,0.019125930544917263,1.3460907936096191
brain.roi_mean,agglomerative_ward_K32,32,0,0.019226402044296265,2.895628379686418,66.17777880011381,0.1431979352883031,0.019203717600141175,1.34269380569458
brain.roi_mean,agglomerative_ward_K33,33,0,0.019661815837025642,2.8908949096608247,64.77209455755641,0.1463548583133906,0.0195704493038341,1.3456361293792725
brain.roi_mean,agglomerative_ward_K34,34,0,0.01783696375787258,2.9539831331119615,63.36393415704114,0.14795809930331363,0.01669208978355667,1.3496699333190918
brain.roi_mean,agglomerative_ward_K35,35,0,0.018300415948033333,2.9447498068021503,62.01773581185448,0.14884011225733773,0.01640317815591994,1.3518415689468384
brain.roi_mean,agglomerative_ward_K36,36,0,0.017333798110485077,2.9661602194141223,60.73763654643313,0.14983550616499358,0.016995807127268454,1.3535734415054321
brain.roi_mean,agglomerative_ward_K37,37,0,0.018312398344278336,2.943051951260679,59.52470150340805,0.15112513970687633,0.016939078001632656,1.341645359992981
brain.roi_mean,agglomerative_ward_K38,38,0,0.0189743060618639,2.9364644480564537,58.37171771948583,0.1541278070539322,0.01729503832876405,1.3414114713668823
brain.roi_mean,agglomerative_ward_K39,39,0,0.017611365765333176,2.917108310163162,57.279675875323015,0.15648822655339645,0.01813023935732498,1.3413450717926025
brain.roi_mean,agglomerative_ward_K4,4,0,0.059866104274988174,2.7137986214372747,293.2027721281495,0.030279225932410798,0.01127088444226767,1.4215946197509766
brain.roi_mean,agglomerative_ward_K40,40,0,0.014248733408749104,2.9254024247408315,56.24496967551186,0.1596287005121566,0.018452276634198243,1.342748761177063
brain.roi_mean,agglomerative_ward_K41,41,0,0.014211006462574005,2.933424236227913,55.26017027179107,0.16144570833691385,0.016747975308553244,1.3396953344345093
brain.roi_mean,agglomerative_ward_K42,42,0,0.01416584849357605,2.9475337333640836,54.302641948428224,0.1638276018381928,0.01734452654569453,1.3430086374282837
brain.roi_mean,agglomerative_ward_K43,43,0,0.014666035771369934,2.946293964768405,53.39019918483671,0.1657906480569323,0.017451046673999042,1.3396812677383423
brain.roi_mean,agglomerative_ward_K44,44,0,0.015827283263206482,2.9144099777095103,52.516592105201546,0.1687966098003548,0.01753687777073624,1.3390480279922485
brain.roi_mean,agglomerative_ward_K45,45,0,0.016186393797397614,2.9069226242309862,51.68151205174864,0.1703030122535735,0.017453282337493367,1.3408015966415405
brain.roi_mean,agglomerative_ward_K46,46,0,0.01669677346944809,2.878857649458678,50.88015062981768,0.17225171281862017,0.017622452079826496,1.3414905071258545
brain.roi_mean,agglomerative_ward_K47,47,0,0.017057912424206734,2.8596369465201206,50.113742963228546,0.17356990496196653,0.01780027856553441,1.337808609008789
brain.roi_mean,agglomerative_ward_K48,48,0,0.015640513971447945,2.8460494430575363,49.378729950456496,0.17425824511950497,0.016420403969464377,1.3380762338638306
brain.roi_mean,agglomerative_ward_K49,49,0,0.01554794143885374,2.831138564138356,48.67081482821703,0.17633614651647644,0.01690375406934611,1.3334850072860718
brain.roi_mean,agglomerative_ward_K5,5,0,0.06028721109032631,2.6118492293999838,256.6168609603146,0.04289153731370385,0.007447956332659827,1.4254499673843384
brain.roi_mean,agglomerative_ward_K50,50,0,0.015192425809800625,2.810710391848288,47.99062377551455,0.17768187810927075,0.01637023193972149,1.3265022039413452
brain.roi_mean,agglomerative_ward_K6,6,0,0.047782935202121735,2.8308143994472323,220.00121396428742,0.04599988119042911,0.0101826550057139,1.4158977270126343
brain.roi_mean,agglomerative_ward_K7,7,0,0.036353230476379395,2.8258969507410296,195.9465750045773,0.05859664900023262,0.010051224622360185,1.4228742122650146
brain.roi_mean,agglomerative_ward_K8,8,0,0.038059622049331665,2.8009206237554833,178.28579963056552,0.07309619691404831,0.019693653684006315,1.3967971801757812
brain.roi_mean,agglomerative_ward_K9,9,0,0.033878061920404434,2.8771402659760543,164.6627163820506,0.07625259084665821,0.017795592393784025,1.392800211906433
brain.roi_mean,gmm_K10,10,0,-0.19934482872486115,7.958176721338471,20.62363433215855,0.06095506613741139,0.01351325694763458,1.396220088005066
brain.roi_mean,gmm_K11,11,0,-0.18424201011657715,6.137919408276947,29.929542866517775,0.06571892883843669,0.019515397576058142,1.4046934843063354
brain.roi_mean,gmm_K12,12,0,-0.17578977346420288,6.751375581466992,31.63787700027545,0.07746656359126636,0.02382024971062147,1.4099944829940796
brain.roi_mean,gmm_K13,13,0,-0.18853366374969482,6.7169173514091876,26.614288379002076,0.07407359547763415,0.020709581197042696,1.4099622964859009
brain.roi_mean,gmm_K14,14,0,-0.15623439848423004,5.298641626140383,40.07631346041299,0.08665660743125521,0.029194654429605692,1.3961066007614136
brain.roi_mean,gmm_K15,15,0,-0.15034210681915283,5.2048994929571215,51.198483809898434,0.0772740332319773,0.019664783235205402,1.3943105936050415
brain.roi_mean,gmm_K16,16,0,-0.1387403905391693,5.164439859927057,48.23043258710348,0.09243699793569143,0.025910100563005283,1.3866159915924072
brain.roi_mean,gmm_K17,17,0,-0.13257436454296112,4.854238261437398,50.42908049761483,0.09638527223102125,0.025847408795107475,1.3917962312698364
brain.roi_mean,gmm_K18,18,0,-0.14111697673797607,5.418106059925978,43.75142720236264,0.09930043034516081,0.028448220273085797,1.3905243873596191
brain.roi_mean,gmm_K19,19,0,-0.13515755534172058,5.063332541702626,43.7637214854988,0.09286497912170735,0.02929939146562881,1.4055124521255493
brain.roi_mean,gmm_K2,2,0,0.03177020698785782,14.1563948265722,9.980447105748858,0.012644703531592034,0.006338705723769129,1.4358164072036743
brain.roi_mean,gmm_K20,20,0,-0.13538411259651184,5.083446047737194,46.42608881254255,0.09807398253110719,0.025045801675582298,1.394777536392212
brain.roi_mean,gmm_K21,21,0,-0.11846897751092911,4.310649970603755,52.72245138956303,0.1034608309376253,0.02510950816598893,1.3897736072540283
brain.roi_mean,gmm_K22,22,0,-0.10621101409196854,4.19739890675112,55.09895065424445,0.10075069367083324,0.022554231752254968,1.3834540843963623
brain.roi_mean,gmm_K23,23,0,-0.11650657653808594,4.434179050362199,47.34493750854824,0.11285538260663905,0.01912889616092883,1.3831429481506348
brain.roi_mean,gmm_K24,24,0,-0.09757496416568756,3.964291952118632,55.01137034490133,0.11529788811759283,0.024787246782664227,1.4005123376846313
brain.roi_mean,gmm_K25,25,0,-0.10069845616817474,3.9638750205947906,49.16794976887453,0.1148372906075297,0.027208402436063303,1.4014238119125366
brain.roi_mean,gmm_K26,26,0,-0.10076674073934555,4.02767702653214,50.1080305067407,0.11737426106720862,0.019555529843534585,1.3894309997558594
brain.roi_mean,gmm_K27,27,0,-0.09088492393493652,4.097112843296966,50.35001466131547,0.12115745713874891,0.022970193327279693,1.3827741146087646
brain.roi_mean,gmm_K28,28,0,-0.09510844200849533,3.9662184132844187,47.07414156018259,0.11888994213696222,0.020734255641513363,1.3867591619491577
brain.roi_mean,gmm_K29,29,0,-0.08726120740175247,3.869367939657009,48.48253838229791,0.12581171477047332,0.019397488678685064,1.3772261142730713
brain.roi_mean,gmm_K3,3,0,-0.0620722770690918,6.36990244190077,26.50380539798054,0.02394515553757627,-0.013329883596297934,1.415919303894043
brain.roi_mean,gmm_K30,30,0,-0.08239390701055527,3.7898675128452695,47.938735666069164,0.12810149510200888,0.026378721363939383,1.3789864778518677
brain.roi_mean,gmm_K31,31,0,-0.08094757050275803,3.722038304438275,47.59855863380612,0.13539044965916447,0.027427405582086523,1.3738949298858643
brain.roi_mean,gmm_K32,32,0,-0.08230682462453842,3.840492497760067,48.055410219093375,0.13151629469598194,0.021486902823639343,1.3671667575836182
brain.roi_mean,gmm_K33,33,0,-0.08295446634292603,3.780323273069318,46.84983227215322,0.13036740434083405,0.025652285678561083,1.37588632106781
brain.roi_mean,gmm_K34,34,0,-0.07980258017778397,3.640076270565938,46.20343495443411,0.13739583749212148,0.020213749573601184,1.3680291175842285
brain.roi_mean,gmm_K35,35,0,-0.08444060385227203,3.850617140826281,44.72885271646503,0.1359557744493357,0.0200341606525134,1.375652551651001
brain.roi_mean,gmm_K36,36,0,-0.08463682234287262,3.6372461954544693,43.338655016567316,0.14451840027721424,0.02063258113333095,1.3660359382629395
brain.roi_mean,gmm_K37,37,0,-0.07659811526536942,3.753536673959286,43.02099623608637,0.13926535041490448,0.020539837291307636,1.384461522102356
brain.roi_mean,gmm_K38,38,0,-0.07621969282627106,3.5371325871997037,42.561455143852626,0.14222446564977956,0.025571591147192617,1.3721377849578857
brain.roi_mean,gmm_K39,39,0,-0.07487036287784576,3.4473460167369936,42.025559725644484,0.1497150050354835,0.02914063437040462,1.374631643295288
brain.roi_mean,gmm_K4,4,0,-0.08636721968650818,9.062477644638445,21.018590796197945,0.03126968612102185,-0.0013710035624333718,1.4061970710754395
brain.roi_mean,gmm_K40,40,0,-0.07918301224708557,3.730416111167731,39.5820259798186,0.1470383587286683,0.025895154043876132,1.3635368347167969
brain.roi_mean,gmm_K41,41,0,-0.07685422152280807,3.555641318899963,40.37203251454521,0.14840087437773225,0.02705868519030638,1.3508967161178589
brain.roi_mean,gmm_K42,42,0,-0.02097254805266857,3.301202423054074,42.03539169579213,0.147446208256609,0.01612308444211799,1.3559166193008423
brain.roi_mean,gmm_K43,43,0,-0.07008420675992966,3.408168678195577,39.60945744093087,0.15559842176426045,0.02428388272147898,1.3530361652374268
brain.roi_mean,gmm_K44,44,0,-0.06891155987977982,3.4076450143659787,40.86257248220566,0.15530160108575194,0.027128370703727752,1.3602372407913208
brain.roi_mean,gmm_K45,45,0,-0.06139631196856499,3.489121557887562,40.20125228319282,0.15674686584236028,0.027767103129219862,1.3604350090026855
brain.roi_mean,gmm_K46,46,0,-0.06353392452001572,3.471860470317146,38.564210517129354,0.16297726858263079,0.021917886934399722,1.3532700538635254
brain.roi_mean,gmm_K47,47,0,-0.06483069062232971,3.5720849063216336,38.78097632415212,0.1669133904849814,0.019729290645302704,1.3515018224716187
brain.roi_mean,gmm_K48,48,0,-0.06338440626859665,3.3885439014643217,38.71195286632113,0.17346723901322095,0.026396856123466924,1.34567129611969
brain.roi_mean,gmm_K49,49,0,-0.07025253027677536,3.4486379980297674,36.07228851008369,0.18060856636938868,0.030274177298231175,1.3466676473617554
brain.roi_mean,gmm_K5,5,0,-0.2127905637025833,10.075770117108078,15.277353006940276,0.0359501407789587,-0.003956126424999393,1.3983408212661743
brain.roi_mean,gmm_K50,50,0,-0.06253381073474884,3.372521033243607,37.41117156479255,0.1747996361033648,0.025514565150886345,1.351088523864746
brain.roi_mean,gmm_K6,6,0,-0.2095407098531723,7.175535978852262,18.013707420774434,0.037244515581942875,-0.0017378078070947774,1.4130727052688599
brain.roi_mean,gmm_K7,7,0,-0.19882556796073914,8.670476313564505,29.732469753768022,0.04826824475187044,0.009618773470622842,1.4019445180892944
brain.roi_mean,gmm_K8,8,0,-0.20387932658195496,7.558842537265539,22.286404792006394,0.053897275067867643,0.015804046881947705,1.407565712928772
brain.roi_mean,gmm_K9,9,0,-0.08002012223005295,6.059375548315395,40.445104141707475,0.06691035059688412,0.015916117260097413,1.3902113437652588
brain.roi_mean,hdbscan_auto,0,2185,,,,,,
brain.roi_mean,kmeans_K10,10,0,0.06742959469556808,2.4645801779667997,184.45764514202028,0.08705615995773158,0.02347186283397012,1.408311128616333
brain.roi_mean,kmeans_K11,11,0,0.0636180192232132,2.4785940410237943,171.33587452566198,0.08546993681141371,0.02126256369872915,1.398563265800476
