parcel,network,principal_gradient_1,shared,shared_sem_subject,unique_e34_shared,unique_e34_shared_sem_subject,unique_av_shared,unique_av_shared_sem_subject,fine_grained_advantage,fine_grained_advantage_sem_subject,video,video_sem_subject,unique_e34_video,unique_e34_video_sem_subject,unique_av_video,unique_av_video_sem_subject
101,SalVentAttn,0.005879499754687011,0.038075774416372665,0.004250993218630178,0.03500750481081498,0.011664640646164745,0.016551909526444607,0.00659138165264702,0.018455595284370373,0.005244676057624135,0.031164617844139486,0.00407757351542796,0.02994830308266714,0.011299783084638342,0.012711815993980413,0.005267859602408051
102,SalVentAttn,0.005536016844674024,0.02561072188812421,0.011337993195626249,0.0194850758549197,0.008973138293142743,0.010661096890700139,0.005267782822874822,0.008823978964219558,0.004077290201797711,0.021266139457345967,0.012214606663282382,0.013508041002019144,0.008227059953646164,0.007723537320755591,0.004053730307187446
103,SalVentAttn,0.004117963335326355,0.021339854940724635,0.0067759645169828304,0.011361326162595086,0.005443414835337559,0.007438119229867435,0.004490772237761504,0.003923206932727652,0.0019940798965795608,0.011816845142411636,0.007567001413914133,0.006762108213665252,0.004432417708883338,0.005185491254502206,0.002431575055511454
104,SalVentAttn,0.004639315646656735,0.0032218305979951232,0.002826711265459013,0.0057494143018056885,0.005538532168482978,0.0030881657352922255,0.0026121045434067966,0.0026612485665134635,0.003807606223119682,-0.010526729947578195,0.0023653435942743817,0.003391732835847083,0.006652728603862547,0.0029796578997883794,0.0026683602993322468
105,SalVentAttn,0.002319774219553485,0.00853751522120103,0.007595396754339664,0.0025219018557376184,0.0022755558919901123,0.0034882988939525907,0.0023448755212728566,-0.0009663970382149722,0.0016318866655727496,0.00444219464597242,0.007362901796123222,-0.0031126656969403975,0.0014636536130670965,0.002129558003323173,0.0013434271173862061
106,SalVentAttn,0.003511315435056476,0.026265145413978487,0.009432355298491292,0.012640970688335829,0.0031483225591451783,0.002942126408354806,0.0007318669716098354,0.009698844279981023,0.0025736233035461636,0.02173866480541866,0.008204242133640472,0.007566692502693595,0.003409869720999665,0.0021304781215656377,0.0010773859867297829
107,SalVentAttn,0.0056478827819210495,0.03548615407219315,0.009056756246843907,0.012438309774298273,0.006143719582139646,0.004396190982792492,0.0015710370709173744,0.008042118791505782,0.005495067028989974,0.028000875786553546,0.009687108172787187,0.009068627169512688,0.005148050580151851,0.003366107387081585,0.0010548862492553682
108,SalVentAttn,0.0051650910362417155,0.025590926006797333,0.009238461741863229,0.012973031233781818,0.0033844443976569476,0.001570153598968016,0.0011555561699855537,0.011402877634813801,0.003779635525867465,0.022113762081956433,0.009870812002759688,0.0063604334111719615,0.003506447411195515,0.0008435992121966329,0.0007401517408182771
109,SalVentAttn,0.006664142962207661,0.009675138174822883,0.004091191657008679,0.0027408851340210427,0.0034285408016451638,0.004761892443732751,0.001659014728786296,-0.0020210073097117085,0.002525712219329575,-0.003897467061035198,0.005355736783231917,-0.00012107285956679537,0.002974230832402763,0.004198256758919561,0.0012973720861648246
110,SalVentAttn,0.005411506334966826,0.037463903210001946,0.011909816336103378,0.014199684642114652,0.007946121089013273,0.004691341617049627,0.0018575514542330607,0.009508343025065025,0.006328605975676043,0.03048750650986858,0.015201165234414376,0.011278804365685602,0.006319601529410898,0.004863474939423273,0.0019477403997915676
111,SalVentAttn,0.006461763171661011,0.006026708573161765,0.004135299678707305,0.002983022413440306,0.006669229486339964,0.005919959914347817,0.0037380649332909833,-0.0029369375009075105,0.0034392671284654754,-0.010127296217981585,0.004704425097623682,0.0005401293489896153,0.005118820145260564,0.004174760618989581,0.0024974019955165553
112,SalVentAttn,0.006288163029604717,0.022338047155692875,0.008987660585567632,0.014614704237260523,0.007240252017721104,0.007810793219693557,0.0028888452552233304,0.006803911017566966,0.0050096042445117684,0.01216029413234616,0.007610754955666566,0.009655992885971276,0.006580613884379733,0.007182184305310502,0.002189944968202751
113,SalVentAttn,0.0065520711546125324,0.020745430942476384,0.008399477003936414,0.017819140421560097,0.006325475487911088,0.0027561324916026697,0.0020124732929372325,0.015063007929957429,0.00715455627076834,0.01672660223278046,0.013350174893008116,0.010110390732388664,0.0050146367476739005,0.002514827095020289,0.0010920589430710667
114,Limbic,-0.007917633241049079,0.0008335512150785985,0.0006612744777028288,0.0021059256653117586,0.0014255594309062597,0.0008208645480887178,0.001680705313641385,0.0012850611172230408,0.00215348507654942,-0.01700337406846304,0.005412695497530532,-4.3469305828236494e-05,0.0014066605846655526,0.000534665993399086,0.0011237572521781113
115,Limbic,-0.005055438437333853,0.007981001739545834,0.005225513204785541,-0.00208449688494623,0.004606662706825411,0.0029726903036932707,0.0026868366427013225,-0.0050571871886395,0.0027110356532647835,-0.011457484676473428,0.007798470706009771,-0.002366067929992255,0.003933155588722663,0.00266123369309601,0.0022010678540746913
116,Limbic,-0.01241823153195613,0.0019598622866330963,0.0011365759720522197,-0.004164211476298929,0.0018116740603787388,0.00033840058774681214,0.00045499881672738063,-0.004502612064045741,0.0017563535075925296,-0.021278056149062995,0.001930298178994156,-0.00447121687822194,0.0011621367771442689,0.0004640864346890261,0.0004952072778158238
117,Limbic,0.0047014210147577305,0.007073072777546896,0.004452955225224461,0.0035571810723877607,0.0053793118923975355,0.003200398743888044,0.0044937327158402224,0.00035678232849971624,0.0010643149619333487,-0.005389220064741051,0.00620576652869212,0.0006976792065136239,0.004435575013805626,0.0030079970272732792,0.0033178456905266648
118,Limbic,-0.0149453807889796,0.01605727831047381,0.004806706143369407,0.005383548807739747,0.003514895334514526,0.0001398116390086468,0.0005907121730014712,0.0052437371687310995,0.003111596849137094,0.006833352072505483,0.006114426401360698,0.0021698182539980904,0.0026513325106721415,0.000343466152893801,0.00020250554377278373
119,Limbic,-0.0011039792674738807,0.004722825041661572,0.0021182288936649075,-0.0012236962853663825,0.0022664592242127904,0.0009686293680547075,0.0009238571354445183,-0.00219232565342109,0.0017796820743587898,-0.009480649748810844,0.005460967323170038,-0.0017455642573408702,0.0021971671160057344,0.0015423377603441147,0.0011472009675740453
120,Limbic,0.0040636813474975286,0.010658243587500537,0.004680004513033967,-0.0005088209810879096,0.001997757107550394,-0.0006732451726396249,0.0008154983504074612,0.00016442419155171528,0.0020554986520214995,-0.004077696667570474,0.0056381559210159395,-0.0021433758027044948,0.0016397254962252001,6.261875158088958e-05,0.0007145907196074137
121,Limbic,-0.013554434409927619,0.08177537152538428,0.021382550302944905,0.02015836410713554,0.00613986181982463,0.005401678595887338,0.0026867060815300987,0.014756685511248202,0.006158877936326874,0.07631730170386294,0.02160636348505378,0.022031420814859714,0.004695469491651646,0.004313880464399266,0.0019925709174334477
122,Limbic,-0.010803506635399994,0.07215353773074155,0.018173312409554894,0.002953598800054924,0.003243477316271171,0.0031683195110909558,0.0022593759014144657,-0.00021472071103603163,0.0034539521780120657,0.06327725692522705,0.0181720362897952,0.00658266344628351,0.002946258159421023,0.0024149796978565783,0.0017646228594168064
123,Limbic,-0.003807428345892788,0.030698813473740594,0.005223010463546256,0.019830635622918848,0.004904381615282868,0.006787411741334881,0.0028126579539238454,0.013043223881583965,0.00596107989018998,0.03347689380940318,0.007436753307624376,0.01232637509038228,0.0036866021999754466,0.0043735424550693566,0.001404798614335086
124,Limbic,0.003112415927603989,0.0543815180415246,0.007937443963037714,0.023311720290517046,0.0041603444018736314,0.006847182305011246,0.0031677083296984014,0.0164645379855058,0.003323743845322119,0.05704334885290589,0.00939706913071176,0.017973816480688697,0.005174952607158034,0.006628947183001066,0.0029644500312460617
125,Limbic,-0.010162492984650693,0.0857030208328992,0.016791592052359867,0.014867442451258529,0.0036899093087813,0.0018034557378305838,0.0015322058240266443,0.013063986713427945,0.004465227096857966,0.07972237186807649,0.01471310602382826,0.0160438977650861,0.0025387156059388724,0.002148328614946271,0.001699333878413135
126,Limbic,-0.007408678607879527,0.0514990758709438,0.013417334123113881,0.01997853537982559,0.005212470799486392,0.004703966504504953,0.004232757553883712,0.015274568875320638,0.0039501965203063115,0.05023220854947954,0.013492793344733495,0.015326469027963729,0.006120434039845241,0.004131482756939864,0.0035345324766356944
127,Cont,-0.010684096629716108,0.1259970543439014,0.023623796759230847,0.011883648315921414,0.005792262613357516,0.0037632935649401177,0.001791762200588768,0.008120354750981296,0.005072099387465063,0.12069636854276108,0.02278217576426774,0.015751882077867797,0.003925959884691261,0.004941038849418678,0.0011687957762525686
128,Cont,-0.004929389518845032,0.04704236997909321,0.014461335682769942,0.013149501625396232,0.003851724142128942,0.002683107981487187,0.001918124695205141,0.010466393643909045,0.0034968682009924247,0.03577319939276831,0.012120182031923974,0.013061856706947327,0.00387823170155528,0.002333009971111677,0.0016402038441718765
129,Cont,0.002809956854254708,0.038953965042571204,0.007455918356242811,0.016576638858076854,0.0040636734049936014,0.008710728081810415,0.0029608420088501177,0.007865910776266439,0.0030686359398700448,0.027831367268660333,0.007325085838103612,0.014819108379893864,0.0037632251503530506,0.00622726890422034,0.0017553720644817837
130,Cont,-0.012300221746871788,0.09407822431031729,0.022026985031980376,0.019340357697786036,0.005673939978231738,0.003137896441855759,0.002248128263264946,0.01620246125593028,0.005090249636160692,0.08667817269017915,0.02279944651599486,0.02168969789347197,0.005048492177066235,0.003068215899479343,0.002169900026978585
131,Cont,0.0010285763552033743,0.011870295687440002,0.005936948045310205,0.012412868012682932,0.007782112249434762,0.004206332222375075,0.003172945872743688,0.008206535790307857,0.005026752137404542,0.009028369086060483,0.010021643015498015,0.004624080623089033,0.005696102658725475,0.0030527232437364436,0.0022643894837233924
132,Cont,-0.003632482106168374,0.04160625792721175,0.008887923380903748,0.03380504721714066,0.009971429366633873,0.010226888194453299,0.0033718639353341805,0.02357815902268736,0.006842998365664379,0.05207262364563139,0.009811581678161384,0.022751246620424537,0.004389860200495118,0.0070719168056718965,0.001226235422738496
133,Cont,-0.004677713057032502,0.02932314365698596,0.010323156417582871,0.009988315239050171,0.0050818986970926905,9.639132980445719e-05,0.0006254249263562103,0.009891923909245714,0.005327851894655211,0.01868767488982357,0.011486208133121654,0.00881033592940561,0.004701432653387178,0.0001962849315360282,0.00045222068529904286
134,Cont,0.005366290650210957,0.029428407021813506,0.005747644061098016,0.018891285082762877,0.006082206540995558,0.014608905404938555,0.004749620797088486,0.004282379677824322,0.003212043736357774,0.027825480579693317,0.007005715969221711,0.012805365025840575,0.004434904552060322,0.010394625745172404,0.0032813472954626773
135,Cont,0.0033339469707598752,0.0332399391922664,0.009903001892787174,0.00908902590336591,0.003257318173563294,0.0040482898997963755,0.0029834692419701977,0.005040736003569535,0.0018021121824915063,0.025718832742238452,0.010303815265973227,0.0075900135676634,0.0026188001626903804,0.0035275555762867895,0.0018215083249664677
136,Cont,0.005973920736040497,0.051103869735396955,0.00521140917246179,0.0338040715140933,0.005882489970153757,0.01727177577741499,0.0024017115982655234,0.016532295736678315,0.006200782971790659,0.05294245920133658,0.010843513289180047,0.023963686316473255,0.0030009127213429763,0.01189832305232592,0.0018619754601156976
137,Cont,0.004448283587723881,0.02798157531720491,0.009339039956875558,0.01349277209029831,0.004712685769307375,0.009444413212829494,0.002964383309693812,0.0040483588774688165,0.003121058764878701,0.025167940688219058,0.009669752473924206,0.0078010058082939706,0.0046155290684408564,0.006125514135877119,0.0020347205880917934
138,Cont,0.003887920224647181,0.0479118890721633,0.015685037182206683,0.015995342448852635,0.006626511568536497,0.005890492774789901,0.004124769031214295,0.010104849674062732,0.0033343395502550073,0.042588906552635364,0.01450544269275612,0.01322849247044804,0.0066295853840557025,0.004744746142763235,0.0029988682428341543
139,Cont,-0.00021206455426974583,0.048423454571740174,0.01724483988917267,0.011135405280331478,0.004239982057511865,0.008619116699530771,0.0035145201807253003,0.002516288580800707,0.0018387411238297892,0.04244884146877548,0.018334721029245462,0.008734673898861112,0.004016775625973691,0.006144725512875637,0.002116044569032838
140,Cont,0.005023237051229995,0.02926629191304919,0.007202710327216974,0.027999397933025617,0.009677970046796065,0.016679514867741774,0.004461844051026769,0.011319883065283842,0.005330619673585685,0.023291489515547915,0.006864490804364935,0.021151531275045054,0.007967729787159254,0.011746815707532532,0.0032431789758257394
141,Cont,0.006102823722477438,0.03308781940483052,0.007867986298632302,0.02215468335149904,0.00807005143077251,0.008972402109669852,0.003134932448433362,0.013182281241829186,0.0049921459752195205,0.023205196464188303,0.010414917554844952,0.017772508127861,0.0059981323877293016,0.007657475167351624,0.0023483687430612115
142,Cont,0.00605460348168675,0.04174629833093524,0.010430103282296583,0.0291974285355737,0.004499659718256293,0.013963419845244473,0.0031259921488080195,0.015234008690329226,0.002294932209901846,0.03453578414042555,0.009507128975644616,0.02474400317768639,0.004862295268900773,0.010843327760721166,0.0031849163401393124
143,Cont,0.0051304890191069125,0.02658374183137533,0.01406183103163633,0.0034621458889145364,0.0057320298663034825,0.0019919899675884256,0.0019235883813612834,0.0014701559213261106,0.004034350496657484,0.0190088649591603,0.015708639730911557,0.0003941333620040233,0.005207201381027695,0.0014997992233574565,0.0012365295047489305
144,Cont,0.005913231036405563,0.030036313973062147,0.008889365654434192,0.034277475379905956,0.012481058305464173,0.00303405860216317,0.000946249470097512,0.031243416777742783,0.012252434621981403,0.044098848534989445,0.01960495226889049,0.017500135519726977,0.0056767933463232985,0.002532871428796901,0.0008846594550207486
145,Cont,0.0054896332461982535,0.044776761360776685,0.018574844575282523,0.02401113862802413,0.01141873847295784,0.0042205246885499426,0.002783102753053327,0.019790613939474188,0.011216996918971706,0.05126543408955213,0.016225817338135395,0.01317549829160094,0.005475730238839947,0.002896868098290706,0.0016963652290194096
146,Cont,0.002759413317149068,0.03324689512164356,0.009245427714753913,0.010628654452140052,0.006314739192104249,0.006571480650194883,0.0021905070887591597,0.004057173801945169,0.005387381360702996,0.03208855229844607,0.00840757985762,0.006968540514776156,0.004804498066411661,0.0036399010151707987,0.0014498387295317856
147,Cont,0.006054586087887975,0.029234610066279188,0.006005246196729874,0.01746520744998208,0.005544255782709036,0.002013449542537882,0.0015549578531339945,0.015451757907444196,0.004221952474910347,0.023709412267640607,0.007377965571830294,0.010320020021606858,0.004808339550378973,0.0018166981370609792,0.0009608964794745966
148,Cont,0.005936867150588976,0.037596549883563535,0.005193571497190723,0.022527939763097506,0.007297141292541708,0.003331326382925148,0.002133966592147354,0.019196613380172357,0.006810485084340902,0.03523513329332058,0.008947881716608388,0.015326336058841084,0.004017608326503041,0.0031771576002686207,0.0008727007090776358
149,Default,0.006088701453760788,0.032321720115009625,0.007361173130811671,0.026637999120486654,0.007504664003458735,0.015105351004729095,0.003651916478022437,0.01153264811575756,0.004734102338621305,0.021777536060892964,0.01056910102861237,0.02106598733918221,0.005560566015564101,0.011621897773829515,0.0026527138977676737
150,Default,0.006025220237459412,0.0544784664163966,0.012976303527208596,0.027546580536524413,0.0058501878427405975,0.01561509164936794,0.0041158379494971855,0.011931488887156472,0.0028681679599582713,0.045848802776336094,0.014905061575297553,0.024507613013849894,0.004884698414428098,0.012295136126096628,0.0030954283920903987
151,Default,0.003669783800580672,0.043489212687712844,0.024669274221822503,0.019710523262062973,0.008766372141263263,0.005519201633948145,0.004542091269539831,0.014191321628114827,0.004455521170687025,0.04435028884557772,0.02324450360258307,0.012107454260164973,0.006450281042480437,0.004815805311870314,0.0031915364917682334
152,Default,0.005985473186418404,0.02627918830305771,0.0035479168643757298,0.029148965652712012,0.0072493937403492305,0.013508465364382504,0.0025735162902554643,0.015640500288329508,0.004696904703677966,0.02758620765681543,0.0055303802170843875,0.020093442397543626,0.004195422959123091,0.010449924424715462,0.0020937634385800835
153,Default,0.002453341771361871,0.05029201830251724,0.012528806097185964,0.02288239152586693,0.010266987573548995,0.00770977870912457,0.003663087755613953,0.01517261281674236,0.008482254546574112,0.05122530542561834,0.013863737388792149,0.016167595699034188,0.005428508520338313,0.006027796339629488,0.0025909376417334795
154,Default,0.006322816017301001,0.03689597295657861,0.007753217927041628,0.03597845483712838,0.010399683635876289,0.008121978921476768,0.004038215883756646,0.027856475915651612,0.008658165869485925,0.03199531962129367,0.007946632945592648,0.02606757691685191,0.0075732482745643455,0.008331777277663988,0.0036518750745106023
155,Default,0.006308550437037547,0.04053539435760663,0.009020978648582685,0.04922766015700737,0.01068788001751094,0.011466743444057759,0.004341475367446813,0.03776091671294961,0.009267465148493234,0.04269513402159926,0.01299386418529709,0.035034906301961,0.006513674932588036,0.010076054072359408,0.003576906959530818
156,Default,0.006227382708162179,0.035976254645592995,0.00355719746340865,0.03342092077391508,0.007136060363169733,0.008417679339563767,0.0023311980699934507,0.025003241434351307,0.00584457545964909,0.03110432879856395,0.004795288946036488,0.02478532845234609,0.003842086547696915,0.007449050702318783,0.002184201487341971
157,Default,0.005988033409462963,0.03751282785692127,0.008319562146381217,0.02424345954669429,0.005835315585889044,0.007160122857119688,0.002455214355162976,0.017083336689574603,0.003901274025929133,0.03199293765481457,0.010921810681446696,0.01838880109786718,0.0046978123455823405,0.006792225043441546,0.00246912406483772
158,Default,0.005880494247810086,0.022357798230925298,0.002890957238777466,0.016859744170111622,0.004878796815768952,0.005062241889745023,0.0021168602110048307,0.011797502280366601,0.004121023889482733,0.011463377852431834,0.00495455601199215,0.0111293049337432,0.0037937581039439432,0.0037417548956498294,0.0018347754653255507
159,Default,0.006193084286808428,0.04271460924349981,0.008866665421402289,0.03985028698987656,0.0048454469039607,0.008996085988714198,0.0013824671767477012,0.030854201001162363,0.004165171555090024,0.04919987998164088,0.007035333725987922,0.028013395058248312,0.003821707970317438,0.007210024071860133,0.0015823126017744608
160,Default,0.0043382243107541905,0.03186887165419614,0.011727965781622968,0.011517369142235312,0.002717789487709108,0.007686567993869575,0.0026334554562598687,0.003830801148365737,0.0014602347829188005,0.024409886111289227,0.013957447109393355,0.008860648197383903,0.0020018070214533183,0.005668081133931824,0.001981707882133203
161,Default,0.005942529958055935,0.025946148081203456,0.004645545501708776,0.018524782193431455,0.005810593747078077,0.005689072646972671,0.0021381971402768193,0.012835709546458785,0.005291975281723292,0.01085331638479221,0.005771363467638165,0.013868939968321902,0.005078231377330568,0.005791866819300107,0.001675795426945827
162,Default,0.006412276995728564,0.04471048974887648,0.005017680640787242,0.04921084498041968,0.010838619454370216,0.014060466600875076,0.003904781864382373,0.0351503783795446,0.010305823419896233,0.04664389543848417,0.00965603158844492,0.033027982165703705,0.005541873338988591,0.012304324809349376,0.002420887382341634
163,Default,0.006379131947092842,0.03380642213425498,0.009389927851309569,0.03822262128354208,0.013791045220942353,0.013054676199268877,0.004561043553705904,0.025167945084273204,0.010140482315774477,0.0344876205350642,0.013550649564472288,0.025452121418828178,0.009081835885013914,0.010036945178291744,0.0036361169869072725
164,Default,0.006297017968121614,0.03939053154069834,0.006901105234487088,0.03731545528314299,0.010065042353571077,0.011584579284637787,0.0024487697296574646,0.02573087599850521,0.008950429480176778,0.040609792105341457,0.013402598525325354,0.02526651638028332,0.005053199296139971,0.00923325443692775,0.0016585775861166323
165,Default,0.006533138956348834,0.025701785099435836,0.008189208884763214,0.021913290583083046,0.008909976553220535,0.006614197650174991,0.002775902406893634,0.015299092932908053,0.006968377589530607,0.018532894115614762,0.01253231869023839,0.013304864935872995,0.006859090457912937,0.005222085510893426,0.002177304347181313
166,Default,0.006116880337483744,0.039271934013822896,0.008399793701358042,0.026512673186828685,0.007688731533218503,0.0071074708696232,0.0016920204480738812,0.019405202317205484,0.006843393109159292,0.03874381417748722,0.011463532518503771,0.017245451538078282,0.004319394683503329,0.005319207828222794,0.0012539984553045188
167,Default,0.0018528150668164003,0.013810731112039986,0.006027058940948026,0.0005087268690918912,0.003548086518211608,0.005032660342518503,0.0033794802305190563,-0.004523933473426611,0.0023608341792698243,-0.0036455368533503617,0.008302956993480331,0.00014953414992395774,0.003974457298392225,0.004139273112233588,0.0026984774521817993
168,Default,0.004726690564101104,0.013706958402441538,0.004732343247277195,0.005203287479847529,0.005688546917207256,0.004164137053685235,0.001321117860495203,0.0010391504261622942,0.004936776915818458,0.0017834146708049392,0.007138117871054104,0.0024541395638799425,0.005470377375684256,0.003026939712023169,0.0009855463290745718
169,Default,0.006108118709185252,0.0172863115639728,0.00612418920243834,0.024326059980260627,0.007678732673127105,0.019852336918773306,0.005126245518024654,0.004473723061487323,0.004522373584258553,0.01360562582022098,0.00722519127284162,0.015731044395964622,0.006226984700057944,0.013006234852577991,0.0032642497216947824
170,Default,0.004304361827347726,0.04538776235359303,0.009317422400584276,0.00857190917995232,0.005776726853482844,0.0010284342162696358,0.0008874157944225348,0.007543474963682684,0.005423742391039997,0.030672209505593795,0.010544203956225124,0.008251805964080683,0.0057768502787605164,0.0018700893407953335,0.0006954157530518578
171,Default,0.005435273702613462,0.026008671195127064,0.005887626292894083,0.00629086529415217,0.005146496339088009,0.0067363512004139595,0.0023227110806172827,-0.00044548590626178883,0.004405025757750505,0.01699103104919266,0.006293646888158377,0.005441145584414752,0.004646029633967277,0.005925947466592763,0.0017483409764301903
172,Default,0.0023833590726210353,0.025373067004160733,0.0076240046404553174,0.005277290523456779,0.003955948563127748,0.0015534113037643182,0.002138905600408086,0.0037238792196924607,0.002268711327412772,0.01836412051386831,0.008739983293984852,0.003579337323885623,0.004082196198749398,0.002027959637740606,0.0018812431499739403
173,Default,0.0028097595900616504,0.054496994916150565,0.01794545781365059,0.008848578135708917,0.008467694902208446,0.007206677429268882,0.004615736279663982,0.001641900706440036,0.004148880278846878,0.04536564834202985,0.018926843849512244,0.009185816847425365,0.00645114156417415,0.005088350933779173,0.0028113553641106394
174,Default,0.0032060628706294626,0.03542798757173118,0.008825305599491455,0.006905522766525274,0.006569126431024359,0.003300051587258923,0.0017268486402087079,0.0036054711792663507,0.00515774483736715,0.029691315035392397,0.011681374089941375,0.004503641429234317,0.004472668810548037,0.0024536194658682175,0.0009544768951848932
175,Default,0.004712111821064167,0.020106442312164362,0.006676654527439739,0.013190107073883484,0.0065329144287274345,0.0020636879757888194,0.0011236292113283002,0.011126419098094665,0.006290043760202706,0.010445437415662506,0.007532870330637919,0.007082773624774341,0.005341859552433594,0.0017800325365721736,0.0009114382372188355
176,Default,0.0059642165239320545,0.025942360839017152,0.007132791246402,0.024358224012880993,0.004180275503389043,0.01045919593325213,0.004998753814156803,0.013899028079628862,0.006795909079980955,0.019584054346359903,0.009511578180485338,0.017179791526194376,0.0031269435910240596,0.007803717677803679,0.0033477717489061405
177,Default,0.006128757823193012,0.045481874788169716,0.010784280776922176,0.03608097916410249,0.00843908518803016,0.012712048366419792,0.004706939012466969,0.023368930797682697,0.009163614576461735,0.046794248167899746,0.014584586337135788,0.02573389332866749,0.005668405059307007,0.009949195311828696,0.003669426483427677
178,Default,0.005862356701739995,0.015669243129926125,0.004481554927081366,0.019171360165146912,0.008033835578762432,0.014062013937020534,0.005179697119047944,0.005109346228126377,0.004041857554169246,0.009512829089614039,0.00543100516064991,0.01274076889080511,0.00607984989522848,0.009782015904616092,0.00370288095296659
179,Default,0.005812969091928109,0.019766950743553634,0.009205780260143268,0.010211968985991082,0.00349520805530473,0.008104883591090472,0.0038246285672217917,0.0021070853949006095,0.0015675558590657508,0.014056342818562073,0.010364845277259468,0.0055344029997459465,0.001988865497204471,0.005439541639953171,0.0025568916173191957
180,Default,0.004771036133559216,0.019256735338787245,0.004852901666165794,0.0029185204224549954,0.0025664611449286306,0.0017665166040080837,0.0008671788047760637,0.0011520038184469118,0.0022583967406570285,0.012370723205374046,0.008211348696309182,0.0005896288481914924,0.0018682673373022485,0.001804193447931568,0.0009401719959134874
181,Default,0.0056156224620553755,0.031167716176219985,0.009229968632321882,0.019625429379835756,0.006463922733712568,0.015808805179672536,0.004429838144695677,0.0038166242001632213,0.0024188222155054943,0.022379893634085924,0.010121853543305798,0.014090685599577223,0.0060455341389165805,0.010706745821737496,0.003105834951294062
182,Default,0.0030670344904501316,0.016119700753145193,0.008180834435734634,0.00926008526967761,0.00651821735526437,0.005761280446989247,0.0028993817622178764,0.0034988048226883618,0.0038950012646247006,0.00811999723388499,0.007583049388984362,0.0035172875574217334,0.006166575569736159,0.004382187232081769,0.002094700423422434
183,Default,0.005093400755229677,0.012222666489990774,0.005575089268105495,0.0032575136677637007,0.0018435778106005447,-9.21035643917989e-05,0.0006293058032774064,0.0033496172321554997,0.0013291477059713724,-0.0009833413121328905,0.005952669527799466,0.0003690784280364623,0.0019482736456401099,0.0004056082242790193,0.00042337994648066136
184,Default,0.0003213686383457976,0.05512004353429467,0.023033176452620777,0.00941110830878158,0.004931526451768848,0.0004869733605070259,0.0014879980319705047,0.008924134948274553,0.003967981307321632,0.04315809314128225,0.0196708490781196,0.009054203761160529,0.004464663241845071,0.00042965851661942446,0.0006452501617068601
185,Default,0.004855969533395814,0.014045749741052571,0.008183085310598403,0.00013340992635457738,0.002346346157713413,0.0007288247695981465,0.0019433421722497935,-0.0005954148432435691,0.0015681135740941922,0.0005436934456852782,0.008468807670993082,-0.0025052649765799685,0.004029854263361346,0.001479998860552767,0.0018183227462785282
186,Default,0.003756673735315797,0.01906469707963976,0.007875629684368718,0.004023957912832499,0.0023484636093270964,0.0014720057244340667,0.0012374781046992779,0.002551952188398432,0.0016103872340321394,0.008187146202918938,0.005875927264282923,0.002579027257068378,0.0032033119608021,0.001977240700939875,0.0012832786885507263
187,Default,0.0021326775741254615,0.01260167672161563,0.0045590410806954145,0.0030653482285548208,0.003713083190495809,0.0021900888551734444,0.0016392961611487295,0.0008752593733813762,0.0034014537069457645,0.006376555678186846,0.004372308143788977,-0.0004741085975366044,0.0031715664654388635,0.0017813021731367229,0.0010051411823441294
188,Default,-0.004354453258190034,0.06484879991549401,0.012523607299247674,-0.001939876309787203,0.005878877378920561,0.0028383411610825916,0.0015117613444282413,-0.004778217470869794,0.004865202894005263,0.05908441016025778,0.010921481092981225,0.0002480957516111548,0.004138252767667842,0.0028069430826393126,0.0010879696762422363
189,Default,0.003703423205345668,0.024297034224568127,0.006908643451981428,0.011751981652623611,0.007141755600459219,0.0012589628913028284,0.00029156192866944226,0.010493018761320782,0.007065336569917785,0.026212162714801136,0.009296126530612356,0.0044082265200728445,0.0045739957283204,0.0013897477844014405,0.0005984574716833798
190,Default,0.0052767313878572955,0.02120869621039072,0.005046105059167207,0.023684908763708858,0.006271934811012096,0.003933186594970129,0.0018818064166861697,0.019751722168738727,0.00556471677893979,0.025236802177002415,0.006979973135352776,0.013188001122346239,0.004795485787719584,0.0035675622144694997,0.001779558901197827
191,Default,0.004074466305575645,0.04087439332339036,0.008032277844047664,0.020060482699559668,0.011248468308372618,0.003967976908985205,0.0014502820647515657,0.016092505790574464,0.011215089419555315,0.043534804954897255,0.008856191110704341,0.0100793894935995,0.00595976530811352,0.003274496310130437,0.0013903338652563417
192,Default,-9.326576492228288e-18,0.003599917924902396,0.002877441793452332,-0.004006615241859124,0.001172981689838148,-0.0007082101913924666,0.0004326624018863003,-0.0032984050504666572,0.0010973017358428803,-0.017316628741240514,0.0035368761989253554,-0.004904767295286261,0.0012566355289715598,-0.000306995712366831,0.00047747712976319587
193,Default,-0.010694438436094507,0.09151916643197111,0.02145870889679266,-0.0051662690678797585,0.0033929685338416875,0.0012308287948783248,0.0005059768852801917,-0.006397097862758083,0.0033577380711969384,0.08528142451153357,0.023550788061144363,0.0002893550652279808,0.003110391231864715,0.0013422889990618136,0.0005330093985788789
194,Default,-0.006992222138119048,0.09683984363942999,0.023397496915169187,-0.0036899769008997387,0.0040515081634661665,0.0023857434140118093,0.0004847058605428435,-0.006075720314911548,0.0041812809527542495,0.09590319317431742,0.024948013886733518,0.0029023284512228907,0.003153074748313586,0.002144873466672381,0.00033879028588265305
