subject,fold,component,heldout_correlation,train_singular_value,fold_empirical_p
3,2,10,0.1601300182169701,0.4617163718712624,0.019801980198019802
3,2,11,0.16839146915808617,0.4510587008032451,0.009900990099009901
3,2,12,0.12398689512704059,0.4468841812648462,0.009900990099009901
3,2,13,0.10037948677238615,0.42870157592519675,0.0594059405940594
3,2,14,0.09722678094028402,0.41779905620578034,0.039603960396039604
3,2,15,0.11557093115311033,0.41086984590278347,0.009900990099009901
3,2,16,0.06107933788141824,0.4079302791858913,0.10891089108910891
3,2,17,0.0825642980152696,0.3969511969705331,0.06930693069306931
3,2,18,0.10345646255300125,0.3883841216090167,0.019801980198019802
3,2,19,0.14870074222431673,0.3812195866740454,0.009900990099009901
3,2,20,0.10828354876946449,0.37645669510058705,0.019801980198019802
3,3,1,0.6941913555538313,0.7840508534407362,0.009900990099009901
3,3,2,0.5606087213036514,0.672213054365413,0.009900990099009901
3,3,3,0.5500772894900945,0.6475799274657206,0.009900990099009901
3,3,4,0.4393773728780526,0.5971945816804259,0.009900990099009901
3,3,5,0.3960625175849274,0.5791898599674664,0.009900990099009901
3,3,6,0.2521240971474812,0.5342443485098108,0.009900990099009901
3,3,7,0.3536933408846002,0.5169403924855148,0.009900990099009901
3,3,8,0.20923299562302516,0.5047387666477907,0.009900990099009901
3,3,9,0.21944707715442896,0.4830511986325473,0.009900990099009901
3,3,10,0.17464634532275586,0.46109864276303736,0.009900990099009901
3,3,11,0.10706576983528752,0.45228904088052924,0.009900990099009901
3,3,12,0.18993785163026616,0.4443851937609937,0.009900990099009901
3,3,13,0.006469426697770874,0.42951638358487815,0.39603960396039606
3,3,14,0.0774305970985905,0.42053640472302645,0.04950495049504951
3,3,15,0.056939725035479304,0.41546904133254703,0.1188118811881188
3,3,16,0.14625968308933263,0.4104352927059249,0.009900990099009901
3,3,17,0.11864214469239782,0.40197380188100673,0.019801980198019802
3,3,18,0.09180477921190856,0.39988979832532756,0.039603960396039604
3,3,19,-0.08590587659714541,0.38927419886754144,0.9603960396039604
3,3,20,0.12466969676989867,0.3833643771198303,0.009900990099009901
3,4,1,0.6939111473631462,0.7859622902788184,0.009900990099009901
3,4,2,0.5348525746063052,0.6746774356928988,0.009900990099009901
3,4,3,0.49723413683945195,0.6633547894711449,0.009900990099009901
3,4,4,0.46084578295929723,0.6015948811661097,0.009900990099009901
3,4,5,0.412310601386192,0.5690892102109065,0.009900990099009901
3,4,6,0.28280812206341627,0.5351665428875059,0.009900990099009901
3,4,7,0.298286777657666,0.5255927643549172,0.009900990099009901
3,4,8,0.2168360722513764,0.4981664409145495,0.009900990099009901
3,4,9,0.2243330778277605,0.47399297897478704,0.009900990099009901
3,4,10,0.1685571486639516,0.47203680686439786,0.009900990099009901
3,4,11,0.17430101769312545,0.45338435111066144,0.009900990099009901
3,4,12,0.1944884395541735,0.4394455700636224,0.009900990099009901
3,4,13,0.25936752428387266,0.43300427581221557,0.009900990099009901
3,4,14,0.12527276427096792,0.4209778574811762,0.019801980198019802
3,4,15,0.08810788776336698,0.4100066864429431,0.0297029702970297
3,4,16,0.04463433212403547,0.40269087717142044,0.19801980198019803
3,4,17,0.06020301618165733,0.39650299974869624,0.039603960396039604
3,4,18,0.0663143115312832,0.39249011142500073,0.10891089108910891
3,4,19,0.08460589536946782,0.3821589826098087,0.0594059405940594
3,4,20,0.10187457888142593,0.36881508505104366,0.019801980198019802
3,5,1,0.7163099113211191,0.7804072318411147,0.009900990099009901
3,5,2,0.5389568502426149,0.6764619838482314,0.009900990099009901
3,5,3,0.5034610549907863,0.6646125528454929,0.009900990099009901
3,5,4,0.4209950425920302,0.6146784327119097,0.009900990099009901
3,5,5,0.3722447073510372,0.5887615085209214,0.009900990099009901
3,5,6,0.29703416548871536,0.5280283231005847,0.009900990099009901
3,5,7,0.28930071853150685,0.5215507412363571,0.009900990099009901
3,5,8,0.15264763878414983,0.49059232645220907,0.009900990099009901
3,5,9,0.19904511510302225,0.4782581525558017,0.009900990099009901
