parcel,network,principal_gradient_1,video,video_sem,content,content_sem,video_content,video_content_sem,unique_video_given_content,unique_video_given_content_sem,unique_content_given_video,unique_content_given_video_sem,commonality_video_content,commonality_video_content_sem,unique_av_vc,unique_av_vc_sem,unique_e2_vc,unique_e2_vc_sem,unique_e34_vc,unique_e34_vc_sem,matched_2d_vs_av,matched_2d_vs_av_sem,fine_grained_vs_av,fine_grained_vs_av_sem,resolution_34d_vs_2d,resolution_34d_vs_2d_sem,unique_e3_vc,unique_e3_vc_sem,unique_e5_vc,unique_e5_vc_sem,unique_e10_vc,unique_e10_vc_sem,unique_e20_vc,unique_e20_vc_sem
135,Cont,0.0033339469707598752,0.03580274224308757,0.0118545522669572,0.011123750603458516,0.009062777370969404,0.03688769636866422,0.011592491752688528,0.025763945765205708,0.002966688199474743,0.0010849541255766536,0.0014130844846350246,0.010038796477881862,0.009357616584282778,0.0004994460099361664,0.0002265554076274132,0.00045692085940953755,0.00017112072310128553,0.0012062893195933233,0.00026657443382405556,-4.2525150526628865e-05,0.00017998329578532328,0.0007068433096571569,0.00029009442665159775,0.0007493684601837858,0.00030489719813724944,0.0004561428415367663,0.00016566477129619455,0.0005085035680871819,0.00015596254791569661,0.000839117923885735,0.00019841675871810313,0.0011148014647649473,0.0002471045127165828
136,Cont,0.005973920736040497,0.06534100832665919,0.012028724840273734,0.03910696456727301,0.01198144454523547,0.070203069180876,0.012785287733712767,0.031096104613602994,0.003558527557499222,0.00486206085421681,0.00145122663498585,0.0342449037130562,0.011291937734282598,0.0014394072771858335,0.00017572572157731553,0.000903615906835209,0.00018904994385758015,0.0024224463448788034,0.0002953810699414852,-0.0005357913703506245,0.00022556978462957584,0.0009830390676929702,0.0003006888025584136,0.0015188304380435945,0.00038931896568095755,0.0009206784039038629,0.00019174393027456696,0.0010388562610617936,0.00017076783982616366,0.002220629703329391,0.0002609494867682606,0.002334840882237299,0.0002917681291199096
137,Cont,0.004448283587723881,0.033930116812954034,0.012951464190815526,0.004917599665321792,0.014265803428425858,0.034048348667186604,0.013737869261358886,0.029130749001864808,0.002135010876220767,0.00011823185423256443,0.0011455742811055753,0.004799367811089228,0.0134023406507052,0.0008410514730588181,0.0002515700605479436,0.0005413156577693367,0.00015111680371284882,0.00122950265465529,0.0003958631957862321,-0.00029973581528948136,0.00015239083874154111,0.00038845118159647196,0.00033230427931605255,0.0006881869968859533,0.00035849547542078137,0.0005634312434851463,0.00016380231454842398,0.0005526685248073093,0.00016460087515239336,0.0011193513168507474,0.00030584987816681495,0.0011815380749732984,0.00037484150127636986
138,Cont,0.003887920224647181,0.0547810107017785,0.01689476691743443,0.030074861165612865,0.016933800842423043,0.05734958359275801,0.017596016189251273,0.027274722427145147,0.0013701600810232559,0.002568572890979515,0.0020946234634252343,0.02750628827463335,0.01620918725385027,0.0005296247982560897,0.00031183441482260865,0.0004218377653744554,0.0002880193476676639,0.0012026407541207318,0.00048449073593636325,-0.00010778703288163438,0.00017470598065375445,0.000673015955864642,0.0003893846317790955,0.0007808029887462764,0.0005101286170954679,0.0004066703048273723,0.00028744447780461107,0.000438177379307092,0.0002985859483188332,0.0009341451251752897,0.0003976395465567584,0.0010618912739020381,0.0003557233346207619
139,Cont,-0.00021206455426974583,0.05045420389740758,0.020856458593442557,0.022221998514135134,0.016456058176788847,0.05129374511298792,0.01951251775856598,0.02907174659885279,0.004035191633755,0.0008395412155803416,0.0019673712381991994,0.021382457298554793,0.017739223723994883,0.0007596318810163316,0.00025464107378297474,0.0005166961440820961,0.00022424966715576313,0.0012905405710270212,0.0003746936958494632,-0.00024293573693423554,0.00015277932097450673,0.0005309086900106896,0.0003366173624162752,0.0007738444269449251,0.000444331668362719,0.0006160627498101423,0.00016600069332533372,0.000705453493029129,0.000176457553222843,0.0010136693273715691,0.0003287072629834934,0.0011384538927393217,0.0003745169707535903
140,Cont,0.005023237051229995,0.03360319795963078,0.006755980642366256,0.023789457960180883,0.00931320901680157,0.03852576933210496,0.008032010500702314,0.014736311371924082,0.0020132768785538395,0.004922571372474182,0.0015300988090714619,0.0188668865877067,0.007968418665988618,0.001297884868736654,0.0003412440448874516,0.0012899865261221332,0.0004184668896775287,0.0021942722346415034,0.0006256197041798572,-7.898342614520714e-06,0.00022164272318301494,0.0008963873659048494,0.0002935670042096095,0.00090428570851937,0.00038926635502365634,0.0013273029803566594,0.00040597538808302133,0.0013352553050354431,0.00040706257327363334,0.001806363448620396,0.0004861761856326168,0.0019850619131473123,0.0005061047867129258
141,Cont,0.006102823722477438,0.03532636207375217,0.01337790375838082,0.022454119707927035,0.014867474523903343,0.04237550745973484,0.014495088414232872,0.019921387751807806,0.005641180840564608,0.007049145385982669,0.0016505803182100829,0.015404974321944365,0.013374629662824565,0.0008406286293406451,0.00024021863692640221,0.0005725349605150809,0.00020263482815354486,0.0018966264903204299,0.0005241262594025582,-0.00026809366882556417,0.00015252879236553029,0.0010559978609797848,0.00035276966308831067,0.001324091529805349,0.0004549411407215043,0.0005788904404920858,0.00020039622064303312,0.0006909053222546868,0.0002607447966060658,0.001650602299678372,0.0004306819681345032,0.0017874767631425258,0.0004951037045666652
142,Cont,0.00605460348168675,0.04691443544830609,0.011648286256646594,0.031068127065684847,0.013249224226800315,0.053297377615123584,0.012642708938608917,0.02222925054943874,0.002293257581152689,0.0063829421668174955,0.0012724232579374565,0.02468518489886735,0.012276435323561123,0.0012002557559994908,0.00035897207692254184,0.0007624972863908175,0.00025104114608663316,0.0025770527165239975,0.00044630573209023243,-0.00043775846960867335,0.00014958116079635556,0.0013767969605245067,0.0001989170430022975,0.0018145554301331802,0.00029760503879636526,0.0007884971629074534,0.00023883717818768237,0.0009366004268008376,0.0002646271805911037,0.0020116437983673796,0.00036600127860998905,0.0023007672155411106,0.000307627729953551
143,Cont,0.0051304890191069125,0.02643094086016875,0.017838909509787865,0.007155402085120444,0.016286217467504978,0.028848544555997835,0.018036716666851128,0.02169314247087739,0.004363616090231555,0.002417603695829085,0.0015666387179551192,0.004737798389291359,0.0158032409719851,0.00022241519784595986,0.000145968116457825,0.00010982219781032753,0.00012849068320312638,0.0004879679274815141,0.0004995154111366846,-0.00011259300003563233,5.2383544581356054e-05,0.0002655527296355542,0.00038409202588880455,0.0003781457296711865,0.0004146428952851032,0.00010802825594611321,0.00013340694898898977,8.826368390635331e-05,0.00019054687598429204,0.00028778684482764214,0.00026145287334938583,0.00027086316998969906,0.000455850614115882
144,Cont,0.005913231036405563,0.05249145039236329,0.02095714957798614,0.03559978910830408,0.021116404750738012,0.05681439721216419,0.0214097592157473,0.02121460810386011,0.0035917413060195776,0.004322946819800899,0.0015006408936314509,0.03127684228850318,0.02051532954474818,0.00037310850840179823,0.00013105559354331707,0.00014019469312418487,0.00010871565982331275,0.0020651524397749645,0.00045168350314910233,-0.00023291381527761333,0.00013924390663195698,0.0016920439313731662,0.0004594214013670725,0.0019249577466507795,0.00045703035135102806,0.00016494424558524123,0.00010274449242132844,0.00044923284781721583,0.00017015038685352745,0.0016823604032310425,0.0003313287335291239,0.0017667461979812503,0.00047705180966129356
145,Cont,0.0054896332461982535,0.06092666484576348,0.01743532451344542,0.040258397601572196,0.019019284919065856,0.06454747870109698,0.01863171893388532,0.02428908109952479,0.0023216528651028513,0.0036208138553335046,0.0013764644785881116,0.03663758374623869,0.017854371418653814,0.0004380896420154823,0.0002252014499200936,4.718590707699644e-05,3.268168986986683e-05,0.0015735492281919062,0.0004609168610309826,-0.00039090373493848584,0.00023397497389772423,0.001135459586176424,0.0003622286326587287,0.0015263633211149096,0.00046070293928952827,8.869054433431333e-05,4.521855838722091e-05,0.0005284838528198055,0.000156106892381567,0.00154026702251,0.00043254195505922484,0.0015131392828341638,0.0004659588886879792
146,Cont,0.002759413317149068,0.0388096662468169,0.01057113635752719,0.015597292312365063,0.009810963100020421,0.04061004215960433,0.010861043057331224,0.02501274984723927,0.002862989577381874,0.001800375912787433,0.0010097312563583,0.01379691639957763,0.00941303905567387,0.0006044409654746951,0.00019813256023408412,0.00025496954125776573,0.00012304178314645286,0.0011186140375682775,0.00045204541595808643,-0.00034947142421692945,0.00019545177149693776,0.0005141730720935822,0.00039926980517859524,0.0008636444963105117,0.00046429639797950016,0.0003155219882325255,0.0001317615401847965,0.0005535055998606264,0.00012444780647067743,0.0012304088356900555,0.0002831084915204381,0.0011085837155737853,0.0003511487246363165
147,Cont,0.006054586087887975,0.03418106262346417,0.00851595587448875,0.016116941710531553,0.010105686998037303,0.0379290363315143,0.008908678506891907,0.02181209462098275,0.0037943077825683836,0.003747973708050134,0.0014241475119887072,0.012368968002481417,0.009376108138234108,0.00025845991870445675,0.00013635779722713016,7.496893603835542e-05,6.709338789873889e-05,0.001322187127837804,0.00042217299517272055,-0.00018349098266610132,8.313122554916196e-05,0.0010637272091333471,0.0003289328015144454,0.0012472181917994485,0.0003966787493748361,0.0001220477558728561,4.72621984435144e-05,0.00030529263571268397,0.00010705987602597814,0.0010982342425758906,0.000361018604761565,0.0010870931336588007,0.0003734035134668771
148,Cont,0.005936867150588976,0.04623377848522607,0.009677034773683802,0.02231667263652266,0.009318295956895978,0.049675741099895344,0.009551156488309632,0.02735906846337268,0.004400908847817993,0.0034419626146692693,0.0012558269600319247,0.01887471002185339,0.008903796356692832,0.00041903121089634785,0.00013784051564587384,0.0001789627709516184,8.501978230585274e-05,0.0016360643183371605,0.0003937082846107061,-0.00024006843994472948,0.0001292849538943367,0.0012170331074408125,0.00032497344408323486,0.001457101547385542,0.00042217383508606716,0.00023164941037572272,9.946671118972026e-05,0.0004327448983151738,0.00011837634026555257,0.001457943069425638,0.00025982649826651133,0.0014528182606028616,0.00031757391179421086
149,Default,0.006088701453760788,0.03233955614757054,0.012994689164604317,0.02007467771233682,0.016006000556054143,0.037091966142142586,0.014211421904093307,0.017017288429805766,0.004493645945657498,0.004752409994572049,0.0014021959808805144,0.01532226771776477,0.01490533111818277,0.0013793975993984463,0.00027849465354102014,0.0010821508006237045,0.000175781052239114,0.002409541432277518,0.000504654601054604,-0.0002972467987747418,0.00017389422732300958,0.0010301438328790713,0.0003595496794718378,0.0013273906316538131,0.00045810960428642835,0.0011498740999321688,0.00019928838948411084,0.0013370072529395038,0.00026795999270911317,0.0020613390393385165,0.0003128138535593861,0.0023543448139999867,0.0004283324721938338
150,Default,0.006025220237459412,0.05789174264212884,0.01629253079290145,0.04260240456493085,0.018656385001724087,0.06257256035363738,0.01636629173667618,0.019970155788706534,0.00497022253364394,0.004680817711508545,0.0008324392715047856,0.037921586853422305,0.018763538588188175,0.0013538191422727275,0.0003011123638158811,0.0011444781371726664,0.00024842293066418936,0.00255912201802484,0.00038139476447520077,-0.00020934100510006104,0.00018071868195258112,0.0012053028757521122,0.0002631795759197747,0.0014146438808521733,0.00035730929168384406,0.0011990196319442425,0.00026736137728049914,0.0014020577189651328,0.00027188296063965304,0.0020483245042488773,0.0003495453723523475,0.0023852003649187602,0.0004061575776050275
151,Default,0.003669783800580672,0.05258974381406598,0.025480968357988226,0.03635583130405675,0.022483417087498108,0.05791431749839508,0.025267704461168296,0.021558486194338332,0.004461554596207648,0.005324573684329104,0.0007462906393881164,0.031031257619727647,0.022612799552217327,0.0006363925119133417,0.00039482848543302105,0.0004049710809756801,0.00023600687136083784,0.0016146251983760295,0.0007549296490960956,-0.00023142143093766166,0.0001615391404127132,0.0009782326864626878,0.00040100271206488093,0.0012096541174003495,0.0005347226959683657,0.0004620255309632615,0.00024831384119181163,0.0006007201947002105,0.000317760703930433,0.0013011233051586578,0.0004924895348259486,0.0014530110210192238,0.0006640801431494451
152,Default,0.005985473186418404,0.03588214472887767,0.006470014954141637,0.014211780579410504,0.008814603657402383,0.039089197505720465,0.006099954311223453,0.02487741692630996,0.005464078501742981,0.003207052776842789,0.0013820228513964554,0.011004727802567716,0.008604841956154172,0.0012357340598179612,0.00023454193816266195,0.0010194885063803173,8.838051094875224e-05,0.0022939758588799153,0.0004946613170599082,-0.00021624555343764397,0.00021534482231741028,0.001058241799061954,0.00030083903595938473,0.001274487352499598,0.0004381559379608019,0.0009928330006209406,9.802805554534102e-05,0.0011725498779795672,0.0002320272245783673,0.0018975219579154823,0.00045296540780735234,0.002083803641675419,0.0005487600133971995
153,Default,0.002453341771361871,0.06084458555809811,0.014655532178357224,0.03780726357371626,0.015057948429101648,0.06506133483533623,0.015175024208403982,0.02725407126161996,0.002270941549822924,0.004216749277238118,0.0014999615107740545,0.03359051429647815,0.01445020565063664,0.0007464167976142466,0.00024398377522454054,0.0003685712637602201,0.00019924776780240322,0.0020494201475428353,0.000634137016247677,-0.00037784553385402655,0.00011501916169173193,0.0013030033499285888,0.000534131119553386,0.0016808488837826152,0.0005731183738985935,0.0005888029864297595,0.00014006931397364373,0.0007435594752793096,0.00014044006657832188,0.0015337271943923092,0.0004459709069418277,0.0017618690293958572,0.0006082420723215984
154,Default,0.006322816017301001,0.04166118766066864,0.008696662986068696,0.036341684915838404,0.012142865073015765,0.047909273087065586,0.008897738985791052,0.011567588171227184,0.007906827433402248,0.006248085426396943,0.000633541237757792,0.030093599489441458,0.01188823531469514,0.0009162388215612438,0.00036398620084150235,0.0006274823343029423,0.00023431772717548145,0.002958111470575164,0.0006694738652583127,-0.0002887564872583015,0.00014289043853290195,0.0020418726490139204,0.00048593101325439356,0.002330629136272222,0.000538553739924861,0.0008641326290608875,0.0002690064029856285,0.0012601721011711088,0.0004883952270221662,0.0019781539826902337,0.0006650676161908926,0.0025066528791451103,0.0007250485675799111
155,Default,0.006308550437037547,0.053967174831344764,0.01520244693052205,0.05167942260891405,0.018692675096309987,0.06155065443544756,0.015484566822664532,0.009871231826533511,0.0047556158607382736,0.0075834796041027944,0.0006104410336411238,0.044095943004811254,0.01850330699174897,0.0011062495566610097,0.0003732145892095703,0.0008414389556739233,0.00028781355677178535,0.003495083776079144,0.00047137229501663234,-0.0002648106009870865,0.00010640726414937841,0.0023888342194181345,0.00033710234350597544,0.002653644820405221,0.0003316334080305376,0.0010636239081614374,0.0002818824142971853,0.00140370335393607,0.00040090466520330243,0.00270868886035982,0.0006158543170013982,0.0031390681698048708,0.0006334751033038364
156,Default,0.006227382708162179,0.04153383822577883,0.005520663016722318,0.0309118912809933,0.008409600785499065,0.04753123053487085,0.006225238059895761,0.01661933925387755,0.003905415754391424,0.00599739230909202,0.0016870071202262978,0.02491449897190128,0.008165099988846142,0.0008730941589340623,0.00024206939324120536,0.000502347044126128,0.0001509850820729448,0.0027806609279488414,0.0004524139459254841,-0.0003707471148079344,9.966691111227355e-05,0.001907566769014779,0.0003146074577223553,0.0022783138838227135,0.00037528897179441506,0.000632506634367025,0.00014698092710955997,0.0009051034089217813,0.0002711654421151383,0.0022283293810530626,0.00037468521935766846,0.002577946361168948,0.0004736218204352716
157,Default,0.005988033409462963,0.041701311486538106,0.01135878135677806,0.025731854425404176,0.010915104836022553,0.047489422561167796,0.011415896522223263,0.021757568135763617,0.002698694399756849,0.005788111074629687,0.00118179195192151,0.01994374335077449,0.010850033574256552,0.000837112383268579,0.00024787641525465706,0.0004940223354569451,0.00017494284098321187,0.002286670113842204,0.0005808138554735884,-0.0003430900478116339,0.00014072199320428583,0.0014495577305736252,0.00038969954199192305,0.001792647778385259,0.0005025912005155483,0.00048102979307087514,0.0001684107484541485,0.000720427051390482,0.0001980477026756752,0.001725522427582793,0.00041168541078208783,0.0019080513066226158,0.00047652069943240774
158,Default,0.005880494247810086,0.019830631792901364,0.0033389227237623272,-0.002914774910663587,0.006993754838479102,0.022355086599250472,0.005027853591581647,0.02526986150991406,0.004448384713311215,0.002524454806349108,0.0021632189006096283,-0.005439229717012694,0.004955064859671491,0.0005197872440670936,0.00016159466845032695,0.00019143566077159946,0.0001499987646508066,0.0015551296181357754,0.00039894410347692845,-0.0003283515832954942,7.735012661038184e-05,0.0010353423740686817,0.0003291693023098202,0.001363693957364176,0.00038323612873414245,0.00022476998481251175,0.00013516047517549552,0.0004191794973607443,0.00016145491970071248,0.0014252714093324847,0.00033717685972519914,0.001306941839900877,0.0003443302082820543
159,Default,0.006193084286808428,0.059191582721534554,0.00988317320184651,0.043641897859054944,0.012106630884680905,0.06613480788581869,0.010302992875239137,0.022492910026763745,0.003226732585554282,0.006943225164284139,0.0017587547486381937,0.036698672694770805,0.011581701728141498,0.0008341941763729599,0.00019577269895675804,0.0005048181808140039,0.0001450367461304783,0.0028513802443956406,0.00035802669786192797,-0.00032937599555895594,0.00011156618803073269,0.0020171860680226806,0.0003301517221119876,0.0023465620635816364,0.000403793469028536,0.0005646338057344602,0.00017718897179732412,0.0008482998935829267,0.00018735121783534155,0.0025477875605838473,0.00027920280072273013,0.0026173273980618196,0.00035724252391587804
160,Default,0.0043382243107541905,0.031874413292679746,0.015689652695207192,0.013781633085533462,0.013401371211099838,0.033859363710085154,0.015520605267103318,0.020077730624551694,0.002745639155444941,0.0019849504174054068,0.0013002964945164812,0.011796682668128056,0.013485493701084237,0.0008585981578045799,0.00024423499771237666,0.0005025688133716733,0.00018193351026634248,0.0013449930283788714,0.0001445898329977589,-0.00035602934443290657,0.0001129672838038358,0.00048639487057429155,0.00015076233400677567,0.0008424242150071981,0.00016748282751200932,0.0005579797570212763,0.00017460440256829887,0.0006348171808416403,0.00023241222106428727,0.0012275216827749124,0.0002329953930905486,0.0012079044210135282,0.00020342959320755166
161,Default,0.005942529958055935,0.018997144862624403,0.006457699942575564,0.011190460961855098,0.009859767913259017,0.02371127437434526,0.006156452356742261,0.012520813412490162,0.004586328242953862,0.004714129511720855,0.002156046479098164,0.0064763314501342425,0.009414138716476962,0.000706459602605869,0.00019639909958514397,0.0003410426220422869,8.243663932780564e-05,0.0017978643898030056,0.00035149107937550676,-0.00036541698056358207,0.00012212869530507417,0.0010914047871971367,0.0003175091593656885,0.0014568217677607188,0.00031159680048408866,0.0006722757623848663,0.00018160783827911377,0.0008057600059229397,0.0003326153517311574,0.001379920289654102,0.0004813912150633505,0.0014874189061544918,0.0004263192631319716
162,Default,0.006412276995728564,0.05790000018896968,0.009910438692885703,0.050816974655571355,0.015131859355090163,0.06565550355879464,0.010347428839200866,0.014838528903223281,0.006378638287165712,0.007755503369824957,0.002148631077871755,0.0430614712857464,0.014002151168071712,0.0014770979169575372,0.00033066974809684333,0.0007748726828967989,0.00023710167914250399,0.003300527839704981,0.0006745874445018984,-0.0007022252340607382,0.00015278230529421454,0.0018234299227474437,0.00038249373606322954,0.002525655156808182,0.0005220770217932005,0.0008896343938294748,0.00021219405135933749,0.001207756424094586,0.00029816159021779566,0.002657116717182717,0.00042644107568172484,0.003096515138416844,0.0006226815735411605
163,Default,0.006379131947092842,0.044104170523366945,0.015030484194595472,0.03333640220752114,0.018783231839226425,0.05154048803460878,0.017210191889034294,0.018204085827087636,0.0036921334679574174,0.00743631751124183,0.0025381493645058916,0.025900084696279312,0.016810068283954278,0.0010718497055204113,0.0003461378997515734,0.0007205085681621926,0.0002025232468555627,0.0026484375317902265,0.0006879476054064568,-0.0003513411373582187,0.0001486366981668217,0.0015765878262698151,0.0004001592948332505,0.001927928963628034,0.0005214242899726815,0.000951181614826968,0.0002605784749248493,0.0010634861167858167,0.00038562177876175224,0.002271452723593792,0.0007107570163852254,0.0024402623076609673,0.000711053263809107
164,Default,0.006297017968121614,0.05004935821732679,0.01368590529130241,0.0349845747377304,0.01632162284182127,0.05742469959164394,0.014691689167814525,0.022440124853913536,0.004590108481026405,0.0073753413743171455,0.0022981222183226023,0.027609233363413255,0.014921259734381319,0.0011183365248215837,0.00024220632732552236,0.0006595507403083234,0.0001414835879588398,0.0025267068826244853,0.000550406645612292,-0.00045878578451326036,0.00017578725703693208,0.0014083703578029016,0.00034499616438863695,0.001867156142316162,0.0004762155554600489,0.0006939389521516404,0.00012508924616674074,0.0008663328935110571,0.000247448149054442,0.0023081706360767117,0.00047140189134428965,0.0023028269113499976,0.00048553103927527215
165,Default,0.006533138956348834,0.02956800762275973,0.012289194850490143,0.013027650910994826,0.01613937100323359,0.032480003987710206,0.012993574034229925,0.01945235307671538,0.004189950390518385,0.0029119963649504753,0.0019257553098959769,0.01011565454604435,0.015104332499791153,0.0006591242787643114,0.00026522506445153516,0.0004407398578806676,0.00019981467759602801,0.0018740654274244316,0.0007217091997326746,-0.00021838442088364384,0.0001038739401538511,0.0012149411486601202,0.0006049794949197251,0.0014333255695437642,0.0006371340546966827,0.0005915878157046084,0.0001819212276597372,0.0007188965902362954,0.0002923165357603484,0.0014728398544928023,0.00045586085657776595,0.0017158195613922623,0.000556112683857896
166,Default,0.006116880337483744,0.04839755267814585,0.012017972993736546,0.027032078482074985,0.014326217814386694,0.054688320626996245,0.01284165776311496,0.02765624214492126,0.00360298307478103,0.006290767948850395,0.002008493249026941,0.02074131053322459,0.013103939937098963,0.0006628547048021626,0.0001707211535467172,0.00032496057965503145,9.991499754647808e-05,0.0018013025615715161,0.00041890056421296296,-0.00033789412514713125,9.556177403104431e-05,0.0011384478567693535,0.00031262191120440947,0.0014763419819164847,0.0003860244764372061,0.00033991703932922945,7.651653226570422e-05,0.0004581388260252783,0.00019817636452258987,0.0014049387007098791,0.0003569230799731171,0.0014550004270670325,0.00036117936760289647
167,Default,0.0018528150668164003,0.0027967125690275376,0.008917632962100382,-0.018409620969642826,0.007139268828165185,0.004477777863096955,0.008628233144503776,0.02288739883273978,0.0021745767664204385,0.001681065294069417,0.0007422673632922447,-0.020090686263712243,0.007320758867230246,0.00048617980468468325,0.00028172647281468014,0.0002533016854543879,0.0001514143613354734,0.0006271785577594225,0.00036454266332842136,-0.00023287811923029534,0.00014027010659340515,0.00014099875307473919,0.00032213420188968023,0.0003738768723050345,0.0003123487437077778,0.00026703665481278007,0.00014523335565687186,0.00027951782249304726,0.00018618145404967896,0.0004181380558696546,0.00025278939568903905,0.0004918217143774939,0.00032833797630529306
168,Default,0.004726690564101104,0.006613565511986397,0.007782633102696098,-0.016062102899970076,0.007270680194431571,0.006302416051576975,0.007379982650581954,0.022364518951547053,0.003723537524012724,-0.00031114946040942113,0.0017006722713309172,-0.015750953439560657,0.006937510807948553,0.00041893103247769847,9.331902971849326e-05,0.00040576654529944634,9.725899628686709e-05,0.0008130911022889542,0.0005781215338533081,-1.3164487178252138e-05,7.781803639655797e-05,0.00039416006981125574,0.0005606806535090483,0.0004073245569895079,0.000513688849393047,0.0003903528469709983,0.00010287728097185986,0.0005337018603821964,0.00018726975325161264,0.0007816423403072426,0.00038587484711425453,0.0008330001076384486,0.00045996700141463754
169,Default,0.006108118709185252,0.01898610724418035,0.008515847096910839,-0.0028032518255697745,0.009639018577643703,0.020607554057207024,0.009529361929605119,0.023410805882776796,0.003227586609762613,0.0016214468130266724,0.0015656497504311583,-0.004424698638596447,0.008269728671830184,0.0015844951556081232,0.0003577855529229868,0.0013029046170402125,0.0003751548137474021,0.0021477173400054504,0.0005170954135596186,-0.0002815905385679107,0.0001665710743370321,0.0005632221843973273,0.00034184221358376344,0.000844812722965238,0.0004510521388567335,0.00127825829465118,0.00036401418346436747,0.0013858667430455718,0.0004521779243588236,0.002005279898050727,0.0006064696098801381,0.002046755436304992,0.0005585162226748776
170,Default,0.004304361827347726,0.03912882511405802,0.012408454612509438,0.028904104009409504,0.01583029796974386,0.043402314116121984,0.014118456313704359,0.014498210106712484,0.003243970373448057,0.004273489002063968,0.0021714373280773513,0.024630615007345535,0.014159798537073054,0.00029740161815321463,7.855731028588062e-05,0.00040092275177039394,9.736742957459278e-05,0.00102686372646148,0.00045179716533130473,0.00010352113361717929,9.384220848777671e-05,0.0007294621083082653,0.0004326590581895003,0.000625940974691086,0.0004166739267455697,0.0005829807131155995,0.00014480160345608744,0.0006810263320056631,0.00019208667447289586,0.0008443731151291489,0.0003065077052697209,0.001017860952811933,0.00035707185267106297
171,Default,0.005435273702613462,0.023331130642579946,0.007509360459783698,-0.00037419014412281014,0.006584511670238757,0.02368061370642942,0.007408965051396772,0.024054803850552232,0.0019288264935978217,0.00034948306384947615,0.000422780565896735,-0.0007236732079722863,0.006630820850083485,0.0006885758688313758,0.0001950911222181955,0.0005138101873906509,0.00010720492091809035,0.0010709433191204542,0.00048095419842197857,-0.000174765681440725,0.00014964995441030192,0.00038236745028907837,0.0004750390860140972,0.0005571331317298034,0.0004982876314102951,0.000523823749903607,0.00010296071281614766,0.00052040617318867,0.00012268141232242273,0.0009441705219254803,0.0003177442531108673,0.0010962050255477252,0.000472259397204935
172,Default,0.0023833590726210353,0.027790114688772728,0.009653597861391947,-0.000649840183044903,0.008582526182327696,0.026092521152196936,0.009458888916214226,0.026742361335241837,0.0027907157895246493,-0.001697593536575792,0.0013513542885714254,0.0010477533535308893,0.008522208098251218,0.0002303781000596361,0.000166831695063575,0.00023868168464122875,0.0001469653365380343,0.0009283899868353318,0.000403871990769506,8.303584581592638e-06,9.247447967833856e-05,0.0006980118867756957,0.0002799247859247421,0.0006897083021941031,0.00033269008633193614,0.00030660022503257165,0.0001080772218748244,0.0004322005729088918,0.0002541289195952969,0.0006628107629652602,0.00033822854573026067,0.0008843984220124445,0.0003934231874329919
