feature,dir_prefix,padding,init,task,task_type,main_metric,head,mode,subject,fold,seed,n_train,n_val,n_test,brain_model,brain_init,brain_padding,video,best_lr,val_main,test_pearson_r,test_mae,test_mse,test_rmse,test_main
Phase2_D,n/a,n/a,n/a,V_reg,regression,pearson_r,trained,pooled,pool,1,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.6024854511492181,0.6279848652237519,1.48609459400177,3.546372652053833,1.8831815239253578,0.6279848652237519
Phase2_D,n/a,n/a,n/a,V_reg,regression,pearson_r,trained,pooled,pool,2,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.5841194637727085,0.5900280948912469,1.4261876344680786,3.2646894454956055,1.8068451636749634,0.5900280948912469
Phase2_D,n/a,n/a,n/a,V_reg,regression,pearson_r,trained,pooled,pool,3,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.5933104382061849,0.5638868902603278,1.5410432815551758,3.823745012283325,1.9554398513591067,0.5638868902603278
Phase2_D,n/a,n/a,n/a,V_reg,regression,pearson_r,trained,pooled,pool,4,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.621366497233435,0.5725137658458603,1.4937918186187744,3.591954231262207,1.8952451638936338,0.5725137658458603
Phase2_D,n/a,n/a,n/a,V_reg,regression,pearson_r,trained,pooled,pool,5,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.615497566163171,0.5897258250344084,1.5153058767318726,3.6572859287261963,1.912403181530034,0.5897258250344084
