feature,dir_prefix,padding,init,task,task_type,main_metric,head,mode,subject,fold,seed,n_train,n_val,n_test,brain_model,brain_init,brain_padding,video,best_lr,val_main,test_pearson_r,test_mae,test_mse,test_rmse,test_main
Phase2_D,n/a,n/a,n/a,A_reg,regression,pearson_r,trained,pooled,pool,1,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.23202835036767766,0.2851161185928035,0.9062192440032959,1.3272429704666138,1.1520603154638276,0.2851161185928035
Phase2_D,n/a,n/a,n/a,A_reg,regression,pearson_r,trained,pooled,pool,2,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.21578665432859623,0.2397792769315643,0.9326202869415283,1.4564424753189087,1.2068315853170684,0.2397792769315643
Phase2_D,n/a,n/a,n/a,A_reg,regression,pearson_r,trained,pooled,pool,3,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.3475623302413524,0.21747929378430797,0.9901878833770752,1.5674465894699097,1.251977072262072,0.21747929378430797
Phase2_D,n/a,n/a,n/a,A_reg,regression,pearson_r,trained,pooled,pool,4,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.2685221629895045,0.3208718964291961,0.9587403535842896,1.4322576522827148,1.1967696738649065,0.3208718964291961
Phase2_D,n/a,n/a,n/a,A_reg,regression,pearson_r,trained,pooled,pool,5,0,6555,2185,2185,brain_jepa,resting,zero,clip_pretrained,alpha=100.0,0.25456694292351045,0.2779445564664229,0.958304226398468,1.4726554155349731,1.213530146117093,0.2779445564664229
